ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000130287	NCAN	19	19322782	19363042	1	protein_coding	1463	NCAN	0.154546738217425	-1.280770396	48	17.95	8.83669e-08	rs2238672;19:19349980;rs10413570;rs2238673;rs2238674;rs10406659;rs28508263;rs28409009;rs28446016;rs11668734;rs11668677;rs10403859;rs75072017;rs34673002;rs11672216;rs10424369;rs2228600;rs28838696;rs28393849;rs28541794;rs28628330;rs111067289;rs13345554;rs73922843;rs80306943;rs11671527;rs10418279;rs35583425;rs2238675;rs1859055;rs62135547;rs10402294;rs7253952;rs4808931;rs10408021;rs10416080;rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs2905421;rs2965199;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs12985655;rs8103197;rs2074090;rs2074091;rs2965191;rs2301669;rs15622;rs2965198;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs1469712;rs4808955;rs4808200;rs10410664	7
ENSG00000187664	HAPLN4	19	19366450	19373605	-1	protein_coding	404037	HAPLN4	0.0326847848265823	0.204997517	25	23.8	1.02255e-08	rs10416080;rs111492783;rs112219496;rs111444407;rs7253952;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs4808931;rs10402294;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs2905421;rs2965199;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs12985655;rs8103197;rs2074090;rs2074091;rs2965191;rs2301669;rs15622;rs2965198;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs1469712;rs4808955;rs4808200;rs10410664;rs3764567;rs1009136;rs67720221;rs769267;rs2965193;rs2285627;rs6511032;rs2905423;rs2905424;rs2965200;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs111901094;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308;rs58542926	7
ENSG00000213996	TM6SF2	19	19375173	19384200	-1	protein_coding	53345	TM6SF2	1.93541173325793e-05	NA	25	23.8	6.25271e-09	rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs7253952;rs4808931;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs111901094;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308;rs58542926;rs35431065	7
ENSG00000105705	SUGP1	19	19386827	19431653	-1	protein_coding	57794	SUGP1	0.9996355600486	NA	56	23.8	6.25271e-09	rs58542926;rs111492783;rs112219496;rs111444407;rs4808931;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs7253952;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs12973258;rs60321073;rs17288409;rs111901094;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs2163805;rs2163804;rs754255;rs6511036;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308;rs35431065;rs59148799;rs10408875;rs10415849;rs56241616;rs28720066;rs73002960;rs10401969;rs739846;rs34755166;rs58489806;rs10424702;rs188552254;rs11668386;rs79954596;rs113365218	7
ENSG00000129933	MAU2	19	19431490	19469563	1	protein_coding	23383	MAU2	0.999717755369344	0.014423646	57	15.92	2.07566e-10	rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs12979148;rs11666553;rs2240117;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs111901094;rs4808950;rs11669516;rs8182472;rs4808199;rs34647936;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs56397647;rs12981405;rs10402308;rs7253952;rs4808931;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs58542926;rs10401969;rs739846;rs58489806;rs10424702;rs188552254;rs11668386;rs79954596;rs113365218;rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs74182639;rs34755166;rs56255430;rs73002956;rs3794991;rs16996148;rs17216525;rs17216588	7
ENSG00000167491	GATAD2A	19	19496635	19619740	1	protein_coding	54815	GATAD2A	0.995362828250654	-0.496926306	87	19.09	3.05399e-10	rs4808931;rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs11666553;rs12983137;rs1859287;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs10424702;rs111901094;rs188552254;rs4808950;rs11668386;rs11669516;rs8182472;rs4808199;rs34647936;rs79954596;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs57009615;rs56273306;rs7252888;rs12981405;rs10402308;rs12979148;rs2240117;rs57962361;rs11668104;rs113365218;rs56397647;rs34755166;rs10401969;rs739846;rs58489806;rs56255430;rs73002956;rs3794991;rs16996148;rs17216525;rs17216588;rs58542926	7
ENSG00000178093	TSSK6	19	19623227	19626838	-1	protein_coding	83983	TSSK6	0.587550746537451	-1.568432771	15	19.09	3.05399e-10	rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs10418051;rs2023883;rs11666553;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs58489806;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs56255430;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs10424702;rs111901094;rs188552254;rs4808950;rs11668386;rs11669516;rs8182472;rs4808199;rs34647936;rs79954596;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs73002956;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs3794991;rs57009615;rs56273306;rs113365218;rs7252888;rs56397647;rs12981405;rs10402308;rs16996148;rs10401969;rs739846;rs17216525;rs17216588;rs34755166	7
ENSG00000186010	NDUFA13	19	19626545	19644285	1	protein_coding	51079	NDUFA13	0.000121026586319051	-0.285091511	18	19.09	3.05399e-10	rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs2023883;rs11666553;rs10401969;rs739846;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs58489806;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs56255430;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs10424702;rs111901094;rs188552254;rs4808950;rs11668386;rs11669516;rs8182472;rs4808199;rs34647936;rs79954596;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs73002956;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs3794991;rs57009615;rs56273306;rs113365218;rs7252888;rs56397647;rs12981405;rs10402308;rs16996148;rs17216525;rs17216588;rs10418051;rs34755166;rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502	7
ENSG00000250067	YJEFN3	19	19627036	19648390	1	protein_coding	374887	YJEFN3	2.63542608769062e-06	NA	19	19.09	3.05399e-10	rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs2023883;rs11666553;rs10401969;rs739846;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs58489806;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs56255430;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs10424702;rs111901094;rs188552254;rs4808950;rs11668386;rs11669516;rs8182472;rs4808199;rs34647936;rs79954596;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs73002956;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs3794991;rs57009615;rs56273306;rs113365218;rs7252888;rs56397647;rs12981405;rs10402308;rs16996148;rs17216525;rs17216588;rs10418051;rs34755166;rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502;rs73924805	7
ENSG00000258674	CTC-260F20.3	19	19627036	19646885	1	protein_coding	NA	NA	NA	NA	16	19.09	3.05399e-10	rs2074296;rs10426780;rs2074299;rs2074303;rs10419245;rs735273;rs8103496;19:19386339;rs2017964;rs8101938;rs2301784;rs6511026;rs2269873;rs10407952;rs6511028;rs7254748;rs4808937;rs4808938;rs10409234;rs2023882;rs4808939;rs4808193;rs4808941;rs2315022;rs2301786;rs1010207;rs4808942;rs2285859;rs2315025;rs3934667;rs12460764;rs7246748;rs7254230;rs62135552;rs3764567;rs1009136;rs67720221;rs12985655;rs8103197;rs769267;rs2074090;rs2074091;rs2965191;rs2301669;rs2965193;rs2905421;rs2285627;rs15622;rs6511032;rs2905423;rs2965198;rs2905424;rs2965199;rs2965200;rs8101499;rs2905426;rs2905427;rs2074088;rs2315279;rs2315281;rs2315283;rs34538000;rs2965175;rs2905430;rs2905431;rs2905432;rs35418933;rs34277109;rs2965180;rs2905435;rs2965189;rs2916069;rs2965188;rs2965185;rs2916073;rs1469713;rs1469712;rs2916074;rs2965183;rs2916076;rs2965182;rs12975119;rs4808955;rs4808200;rs10410664;rs10414830;rs7256149;rs4808957;rs4808202;rs4808203;rs4808959;rs9917108;rs1808653;rs2099334;rs10405625;rs10419912;rs2315610;rs751856;rs4808964;rs2288852;rs1865034;rs2082421;rs1047361;rs6511038;rs10402451;rs3794990;rs3794993;rs892022;rs892021;rs3752151;rs1063966;rs1054284;rs6626;rs10282;rs6909;rs10402627;rs7250893;rs4808965;rs4808967;rs10422819;rs2304098;rs4808208;rs7245983;rs8105094;rs8105984;rs2074300;rs2074301;rs2023883;rs11666553;rs10401969;rs739846;rs12983137;rs1859287;rs57962361;rs11668104;rs8108647;rs12976025;rs10402661;rs4808194;rs11085259;rs757000;rs757001;rs2301668;rs58489806;rs968525;rs10421505;rs12982276;rs11085261;rs9304960;rs2301671;rs2285626;rs10403731;rs10419672;rs7258508;rs4808196;rs56255430;rs59148799;rs12973258;rs60321073;rs10408875;rs17288409;rs10415849;rs56241616;rs10424702;rs111901094;rs188552254;rs4808950;rs11668386;rs11669516;rs8182472;rs4808199;rs34647936;rs79954596;rs60003758;rs12972397;rs12977524;rs7250658;rs28720066;rs2163805;rs2163804;rs73002956;rs754255;rs6511036;rs73002960;rs1465695;rs10401193;rs10404728;rs2099333;rs3794991;rs57009615;rs56273306;rs113365218;rs7252888;rs56397647;rs12981405;rs10402308;rs16996148;rs17216525;rs17216588;rs10418051;rs34755166;rs111492783;rs112219496;rs111444407;rs4808932;rs8108777;rs1064395;rs10401714;rs10407933;rs56044734;rs2074295;rs4808934;rs7257875;rs72999063;rs6511027;rs1985109;rs8102502	7
