ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000185499	MUC1	1	155158300	155162707	-1	protein_coding	4582	MUC1	0.730964975196719	NA	17	14.84	2.46311e-12	rs11799962;rs7364524;rs4971076;rs6668815;rs4971052;rs11264334;rs11264335;rs10908458;rs4971078;rs12129003;rs4971054;rs4590664;rs34257409;rs4276913;rs12028043;rs12124306;rs4971091;rs4971093;rs4971059;rs3814316;rs11264341;rs4971099;rs4971100;rs4971101;rs2070803;rs7366775;rs423144;rs2075571;rs1057941;rs111508230;rs1611774;rs4460629;rs12752585;rs4971085;rs11264337;rs11264338;rs7556304;rs11264339;rs4421576;rs4276914;rs4971089;rs4072037;rs12411216;rs2974937;rs2066981;rs370545;rs914615;rs2974935;rs2075570;rs2990223;rs28445596;rs2049805;rs2974930;rs2974929;rs2990245;rs41264915;rs572344835	1
ENSG00000169231	THBS3	1	155165379	155178842	-1	protein_coding	7059	THBS3	1.20600565280442e-08	-0.314766046	23	21.1	2.11483e-11	rs4971059;rs3814316;rs11264341;rs4971099;rs4971100;rs4971101;rs2070803;rs7366775;rs423144;rs2075571;rs1057941;rs4971091;rs4971093;rs1611774;rs4460629;rs12752585;rs4971085;rs11264337;rs11264338;rs7556304;rs11264339;rs4421576;rs4276914;rs4971089;rs4072037;rs12411216;rs2974937;rs2066981;rs370545;rs914615;rs2974935;rs2075570;rs2990223;rs28445596;rs2049805;rs2974930;rs2974929;rs2990245;rs41264915;rs572344835;rs35154152;rs67579710;rs9330264	1
ENSG00000173171	MTX1	1	155178490	155183615	1	protein_coding	4580	MTX1	0.198221290051836	-0.480958216	15	21.1	2.11483e-11	rs4460629;rs12752585;rs4971085;rs11264337;rs11264338;rs7556304;rs11264339;rs4421576;rs4276914;rs4971089;rs4072037;rs12411216;rs2974937;rs2066981;rs370545;rs914615;rs2974935;rs2075570;rs2990223;rs28445596;rs2049805;rs2974930;rs2974929;rs2990245;rs4971091;rs4971093;rs4971059;rs3814316;rs11264341;rs4971099;rs4971100;rs4971101;rs2070803;rs7366775;rs423144;rs2075571;rs1057941;rs572344835;rs35154152;rs67579710;rs9330264	1
ENSG00000177628	GBA	1	155204243	155214490	-1	protein_coding	2629	GBA	0.0340405400496017	-0.78504846	14	14.02	1.4258e-09	rs4072037;rs12411216;rs2974937;rs2066981;rs370545;rs914615;rs2974935;rs2075570;rs2990223;rs28445596;rs2049805;rs2974930;rs2974929;rs2990245;rs141942982;rs111508230;rs41264915;rs35154152;rs67579710;rs11580040;rs11264343;rs12723761;rs3768566;rs4043;rs1045253;rs28595322;rs10796940;rs11264344;rs1800473	1
ENSG00000170390	DCLK2	4	150999426	151178609	1	protein_coding	166614	DCLK2	0.966310094576242	-0.308394213	202	17.76	3.68241e-07	rs3922818;rs4513543;rs4292313;rs10857243;rs10857244;rs11947423;rs6535711;rs35569123;rs11099756;rs4292314;rs6824886;rs9683765;rs34681163;rs11099757;rs62338191;rs11730507;rs62338194;rs28687892;rs28530482;rs4353883;rs59085186;rs28366470;rs28646031;rs56849087;rs10001651;rs10020361;rs28598870;rs28377256;rs28589304;rs10001334;rs7662296;rs7662889;rs7662896;rs6826837;rs11737128;rs13435185;rs60907583;rs13434547;rs556939470;rs13434548;rs7438777;rs62338212;rs28549386;rs11946241;rs28420313;rs9884660;rs6821618;rs6535714;rs1814207;rs6535715;rs6535716;rs7670292;rs72730365;rs4254749;rs28501175;rs28673979;rs12019295;rs28635652;rs9884658;rs9884239;rs60526300;rs72732403;rs139898881;rs28616626;rs62338216;rs10520059;rs10029811;rs17026748;rs13435901;rs62346572;rs4320118;rs78118878;rs60467236;rs55652302;rs56141146;rs4240358;rs4513544;rs77766870;rs6827655;rs11737192;rs79694509;rs7340876;rs10002193;rs4240359;rs6830296;rs9993737;rs115085251;rs4696597;rs59435073;rs72730387;rs7655178;rs4411962;rs12374344;rs6535713;rs7680525;rs28405622;rs4129179;rs72730391;rs10012983;rs79920483;rs56322905;rs4835621;rs7692551;rs55803223;rs7674585;rs1160433;rs72732407;rs144626682;rs2359927;rs6535718;rs6535719;rs6535720;rs2169086;rs1459751;rs1459752;rs9999983;rs7667318;rs28429971;rs62338237;rs13107340;rs7658837;rs7659254;rs10031796;rs2004467;rs10015813;rs3925117;rs17503402;rs11727182;rs10002709;rs6535725;rs1993656;rs11930207;rs6841244;rs1459750;rs6850249;rs12505042;rs1599167;rs7685302;rs7677474;rs7677475;rs7657477;rs2290847;rs7654538;rs11944163;rs12643608;rs62344533;rs35370115;rs35766906;rs13121248;rs2054271;rs4025876;rs12507489;rs7699907;rs1531335;rs11941843;rs28713632;rs9762327;rs9307870;rs13118433;rs17631799;rs1472842;rs9307871;rs72617457;rs10471053;rs4532220;rs4235234;rs35861079;rs9997299;rs13108375;rs1824406;rs62344508;rs56169929;rs2085722;rs7679888;rs9999860;rs1563790;rs28468660;rs6852279;rs4696651;rs55728314;rs7686693;rs1080195;rs4696659;rs4696660;rs6817154;rs3749574;rs10520053;rs7656639;rs7657457;rs56321715;rs17503902;rs12506758;rs922122;rs1459744;rs1459745;rs4325992;rs1459746;rs1459747;rs1459748;rs1459749;rs6812795;rs6838238;rs6813035;rs28412493;rs13114631;rs4696635;rs1960918;rs13116727;rs35016840;rs11933443;rs12644110;rs6535728;rs7653994;rs1002006;rs11059;rs13134607;rs7691260;rs62344510;rs1813250;rs6535727;rs2085723;rs2085724;rs999784;rs17688421;rs73858508;rs12501888;rs2359940;rs17631971;rs2305979;rs7672419;rs2290846;rs17588356;rs4696083;rs4696084;rs67227188;rs11723398;rs4696087;rs11728745;rs60105956;rs11734641;rs11734677;rs56398631;rs17503964;rs56004102;rs11737450;rs61269060;rs56198556;rs17504117;rs11734774;rs55889963;rs72734403;rs62346990;4:151177340;rs13101258;rs9307872;rs12499251;rs12499400;rs9307873;rs898333;rs10003215;rs6844989;rs1813134;rs962626;rs6837957;rs2292207;rs2292206;rs17504145;rs12711271;rs6852979;rs4696645;rs4696254;rs2359941;rs1960919;rs995227;rs1507189;rs7692491;rs7683815;rs13132429;rs6535729;rs6535730;rs7659675;rs6535732;rs7691809;rs13136928;rs4458434;rs1546417;rs7657948;rs7687678;rs10471054;rs10520063;rs4696647;rs11737203;rs62344543;rs62344544;rs116249125;rs1507191;rs62346984;rs17588629;rs6834124;rs60459852;rs10007538;rs10018151;rs28623363;rs2359928	2
ENSG00000198589	LRBA	4	151185594	151936879	-1	protein_coding	987	LRBA	0.0442294366134414	-0.895762677	560	22.6	2.33033e-07	4:151177340;rs13101258;rs9307872;rs12499251;rs12499400;rs9307873;rs898333;rs10003215;rs6844989;rs3925117;rs17503402;rs6535725;rs1993656;rs11930207;rs6841244;rs1459750;rs6850249;rs12505042;rs11059;rs1599167;rs7685302;rs13134607;rs7677474;rs7677475;rs7691260;rs62344510;rs7657477;rs1813250;rs2290847;rs6535727;rs7654538;rs11944163;rs2085723;rs2085724;rs12643608;rs999784;rs62344533;rs35370115;rs35766906;rs13121248;rs1472842;rs1960918;rs13116727;rs1813134;rs962626;rs35016840;rs6837957;rs11933443;rs2292207;rs2292206;rs17504145;rs12644110;rs6535728;rs7653994;rs12711271;rs6852979;rs4696645;rs4696254;rs2359941;rs1960919;rs995227;rs1507189;rs7692491;rs7683815;rs13132429;rs6535729;rs6535730;rs7659675;rs6535732;rs7691809;rs13136928;rs4458434;rs1546417;rs7657948;rs7687678;rs10471054;rs10520063;rs4696647;rs28405622;rs59435073;rs6852279;rs4696651;rs55728314;rs7686693;rs1080195;rs4696659;rs4696660;rs1824406;rs62344508;rs2290846;rs56169929;rs2085722;rs6817154;rs3749574;rs10520053;rs7656639;rs17588356;rs7657457;rs56321715;rs17503902;rs4696083;rs4696084;rs67227188;rs11723398;rs4696087;rs11728745;rs11737203;rs60105956;rs11734641;rs11734677;rs62344543;rs62344544;rs116249125;rs56398631;rs17503964;rs56004102;rs11737450;rs61269060;rs56198556;rs1507191;rs17504117;rs11734774;rs62346984;rs17588629;rs55889963;rs6834124;rs72734403;rs60459852;rs62346990;rs10007538;rs10018151;rs28623363;rs1531335;rs11941843;rs2359928;rs1080194;rs28885675;rs75486897;rs4696597;rs11734494;rs201932353;rs11727182;rs56145629;rs17688556;rs11099759;rs10222778;rs6842890;rs59545554;rs7679051;rs9992293;rs10007367;rs17688594;rs10010611;rs12503255;rs35750119;rs4696299;rs62346996;rs11734242;rs11946787;rs60557777;rs11946076;rs62347033;rs62347034;4:151305917;rs17504373;rs62347035;rs11933088;rs62347038;rs11930294;rs11726346;rs11934033;rs952098;rs56401050;rs56397289;rs55770979;rs4696134;rs4696320;rs11946480;rs11729564;rs17588916;rs11724676;rs11733079;rs62347043;rs11736470;rs11736546;rs11728230;rs62347044;rs62348573;rs62348574;rs4370117;rs72734450;rs185754347;rs17588965;rs11940101;rs11936646;rs55875525;rs62348579;rs2271043;rs72734459;rs11936496;rs11726007;rs62348581;rs11731650;rs17504602;rs62344660;rs72734468;rs62344662;rs11727758;rs62344663;rs74769448;rs72734475;rs11936019;rs72734478;rs62344699;rs55998463;rs36187100;rs72734489;rs11937036;rs62344540;rs4696085;rs13145548;rs72953804;rs79407366;rs76007083;rs77664344;rs1459743;rs76869961;rs13151875;rs11933114;rs11935030;rs11945847;rs13127431;rs13111656;rs13143447;rs116730076;rs79739702;rs1987393;rs17632215;rs75150519;rs10010954;rs11737261;rs62344697;rs11722416;rs11727995;rs4696458;rs139775797;rs4593110;rs4413389;rs7690365;rs55977492;rs17589182;rs72734495;rs56671775;rs58633621;rs11729560;rs11932482;rs4696185;rs79113658;rs74551570;rs78637343;rs10007294;rs113514619;rs9992387;rs9307875;rs28416574;rs28587623;rs10022107;rs28373995;rs6848342;rs72955819;rs28456277;rs10021938;rs28446645;rs76390673;rs1504782;rs28460294;rs28490505;rs61520262;rs10021676;rs7664323;rs10471055;rs6832909;rs28373637;rs28639783;rs28643547;rs6856287;rs138379303;rs4419456;rs147408880;rs28580527;rs10213297;rs9307878;rs6843987;rs72957852;rs10021103;rs11099767;rs11099768;rs6813081;rs72957869;rs7680438;rs28550140;rs10027582;rs6847441;rs3922785;rs7699621;rs9968356;rs9968436;rs112777180;rs72957890;rs7674390;rs7659148;rs61655905;rs7691594;rs72959804;rs28797934;rs12508417;rs28447376;rs28405183;rs17026968;rs28367335;rs1911519;rs111762656;rs72953852;rs4696113;rs10213226;rs13116152;rs13139265;rs13150556;rs11728828;rs13152380;rs13132281;rs1910722;rs7686589;rs13121654;rs6818267;rs6844752;rs6535731;4:151271668;rs6843645;rs2055688;rs17504352;rs6817572;rs79399855;rs62344664;rs4413388;rs7687343;rs62344705;rs11931161;rs952225;rs17504868;rs57452017;rs62346993;rs61378721;rs17504366;rs62347036;rs4367158;rs7682907;rs6819189;rs58573951;rs56984259;rs13126352;rs7698239;rs11733926;rs10027804;rs72734466;rs2134959;rs60249323;rs11946839;rs62344666;rs1875899;rs72734480;rs62344695;rs6856069;rs7688410;rs6846082;rs7688842;rs1910724;rs4413387;rs78703165;rs111932183;rs28482155;rs11099765;rs10001211;rs13150736;rs62344738;rs13127921;rs10030673;rs1857750;rs17588741;rs6840159;rs13435892;rs12645215;rs76166864;rs17504324;rs10007339;rs62347030;rs7693658;rs6823767;rs75550832;rs7678875;rs4374604;rs116206753;rs13151692;rs7690080;rs10012087;rs13145262;rs12649589;rs1394496;rs10018886;rs1976494;rs1566867;rs10015104;rs78075117;rs9999796;rs6824216;rs10035076;rs1032854;rs7674861;rs1857751;rs7356294;rs112567862;rs10031864;rs7699001;rs146308144;rs2135780;rs9307876;rs6857952;rs12512600;rs6848343;rs7676219;rs7681051;rs76996216;rs76537659;rs11099762;rs952097;rs7670869;rs41386148;rs56714695;rs12499470;rs10029305;rs6832193;rs1910720;rs9307877;rs13144556;rs111964530;rs6849869;rs79456362;rs2174366;rs17504442;rs2134958;rs6535736;rs76325768;rs4639047;rs6833359;rs75787843;rs7677055;rs74913754;rs112001814;rs1979920;rs7698007;rs10006620;rs10006771;rs1966052;rs79449173;rs77213533;rs13101664;rs6834928;rs6812262;rs7689850;rs74870226;rs7667511;rs10009749;rs17589028;rs7680593;rs7659120;rs11099763;rs12508149;rs4696352;rs13123461;rs4396971;rs1504780;rs74684993;rs79909224;rs7666634;rs7695993;rs112275302;rs112646641;rs7678429;rs2134960;rs7698975;rs12503093;rs12331720;rs77510286;rs79368414;rs75249788;rs12500337;rs10007814;rs12643882;rs10012751;rs1504781;rs75076461;rs2001835;rs905767;rs868664;rs4998825;4:151392028;rs2360071;rs2174365;rs2036552;rs4696435;rs1504786;rs6817796;rs7674989;rs113325252;rs147003210;rs192054872;rs185035625;rs9759976;rs13102532;rs79930494;rs77786135;rs74917181;rs13144332;rs12506612;rs4380503;rs12507785;rs77659767;rs77688919;rs77783388;rs74757875;rs11727950;rs112087902;4:151476908;rs141515585;rs141472786;rs2360070;rs200131738;rs569436365;rs74835369;rs145943381;rs139736377;rs559416132;rs6841787;rs112589723;rs113803182;rs7671288;rs7671685;rs4696463;rs11932768;rs13111441;rs11099766;rs6854612;rs12499524;rs10212789;rs11931175;rs6831707;rs12233717;rs13137465;rs10013352;rs1532822;rs6836012;rs1995540;rs6827645;rs6827832;rs10021461;rs76679726;rs76535921;rs17589349;rs998069;rs76128533;rs12647325;rs7699721;rs6855729	2
ENSG00000176928	GCNT4	5	74323289	74326724	-1	protein_coding	51301	GCNT4	0.0212350420721519	1.250076366	9	4.254	0.181193	rs12657184;5:74331991;rs62369187;rs78535539;rs76487532;rs7734055;rs55678791;rs6453108;rs76891250	3
ENSG00000145700	ANKRD31	5	74364100	74532703	-1	protein_coding	256006	ANKRD31	NA	NA	318	16.4	0.003669	rs3935470;rs6872556;rs7718341;rs12656177;rs7356697;rs7707246;rs7700965;rs10214239;rs4447960;rs4621537;rs7709707;rs10942729;rs9293642;rs9293643;rs7701262;rs7720620;rs4389672;rs4621540;rs4324655;rs4447963;rs4345300;rs7717337;rs6869345;rs6858969;rs6859176;rs6453111;rs10462511;rs7442914;rs6860441;rs6453112;rs12653162;rs7718222;rs76876641;rs9764806;rs9764945;rs75392670;rs4320242;rs4634328;rs4354015;rs922390;rs4340901;rs4361493;rs9763362;rs2335136;rs4235683;5:74418304;rs6872475;rs1903839;rs4360021;rs4404659;rs4404660;rs10462513;rs11950665;rs4704177;rs28448485;rs6893356;rs6893516;rs6862754;rs6453118;rs6453119;rs6453121;rs7719663;rs4535010;rs10462514;rs12108919;rs13360638;rs13359143;rs1600074;rs1477933;rs7735937;rs1422699;rs6888707;rs1422698;rs1422697;rs1477935;rs1833793;rs10462354;rs28376290;rs4703655;rs6898134;rs6894048;rs4704179;rs10045375;rs965735;rs6885071;rs7711762;rs4703657;rs1363577;rs1422696;rs9654426;rs9654428;rs4704180;rs2112871;rs10076950;rs4703659;rs4704184;rs4704185;rs4704186;rs111227568;rs7708531;rs7707394;rs7732721;rs7341106;rs7341033;rs12514813;rs7341121;rs7341039;rs1582504;rs1903838;rs10036527;rs6889429;rs10050948;rs6898116;rs4704189;rs1345704;rs899097;rs7721018;rs9293650;rs6885887;rs6864324;rs6864485;rs6879695;rs6879894;rs10058460;rs1841891;rs6891023;rs10051422;rs10051572;rs6889760;rs1592948;rs10035303;rs1345705;rs10805893;rs1544756;rs1363578;rs1363579;rs1422701;rs2216638;rs9918293;rs6453123;rs58067979;rs1477937;rs2112874;rs12652824;rs10064409;rs57646262;rs11957125;rs4627970;rs4295370;rs73116854;5:74530658;rs17738989;rs28539749;rs67065524;rs6866661;rs10079346;rs4704194;rs4704196;rs4704197;rs10942732;rs11956120;rs9942407;rs58999738;rs35660828;rs140101339;rs113343379;rs55639358;rs55720018;rs56012051;rs35719345;rs6453127;rs4566765;rs10061770;rs7717415;rs10051965;rs10066707;rs4704187;rs61688563;rs4703645;rs4626318;rs76916370;rs4704170;rs4704171;rs6879223;rs3923323;rs6865346;rs11951174;rs75395568;rs78579725;rs80086243;rs74663362;rs10440681;rs137883364;rs4499813;rs112386051;rs4515279;rs113502332;rs74290916;rs4301212;rs1979380;rs199903884;rs11949922;rs10474429;rs10053125;rs6871689;rs113274378;rs7705012;rs10054860;rs55751326;rs113494604;rs75439062;rs76477810;rs13436579;rs80091620;rs75159672;rs10056576;rs9293649;rs10474431;rs10039054;rs76281834;rs10515200;rs16872459;rs10074789;rs28464794;rs2219745;rs75049177;rs1422700;rs2161370;rs73763035;rs56807265;rs55937850;rs75446648;rs10064936;rs12109556;rs7711235;rs9942393;rs10474432;rs144343023;rs199624220;rs10040386;rs28853628;rs10055465;rs141113011;rs73765675;rs6866810;rs73127363;rs55798253;rs55810502;rs4298239;rs4298240;rs6865362;rs79844816;rs61345162;rs59825428;rs142735182;rs182003918;rs9765094;rs116356763;rs79051905;rs10058171;rs139429269;rs10942731;rs2035191;rs114059415;rs115752665;rs115124432;rs4704175;rs6453116;rs77220389;rs61403012;rs112124352;rs60311862;rs78758163;rs74864385;rs6877833;rs113748405;rs61185420;rs113989785;rs717587;rs77973805;rs4704178;rs1477931;rs6893216;rs73129036;rs12109939;rs17738746;rs17671266;rs4703656;rs6872586;rs60445650;rs77486378;rs79752628;rs1833722;rs73131027;rs76184629;rs4703658;rs80270341;rs77974311;rs9654427;rs138441350;rs58109583;rs4704181;rs6872888;rs182959658;rs140535318;rs144964581;rs375539351;rs55777244;rs7726659;rs2335135;rs1114161;rs73131062;rs6890143;rs6890320;rs59620469;rs78909115;rs148221579;rs61406519;rs75041892;rs77854289;rs76170214;rs75136874;rs17671496;rs12173218;rs7448834;rs113671806;rs78379026;rs61434572;rs10040209;rs111522674;rs6453126;rs59628276;rs182555632;rs73116844;rs76252347;rs6870235;rs4704193;rs114937130;rs115597141;rs77179652;rs77579510;rs4704195;rs4704198;rs72501379;rs74290920;rs56371963;rs61602173	3
ENSG00000113161	HMGCR	5	74632154	74657929	1	protein_coding	3156	HMGCR	0.999836644997739	-0.514442124	49	15.44	0.00444147	rs114760090;rs77096078;rs78585310;rs111353455;rs113586903;rs6895057;rs2112653;rs369330343;rs184692007;rs1544755;rs4704200;rs4704202;rs2126736;rs7722186;rs10059435;rs10942734;rs1423527;rs2335418;rs10070119;rs6871667;rs10056811;rs11957260;rs7730495;rs6892023;rs7702895;rs17671591;rs10474433;rs2878417;rs79856035;rs13358429;rs79225634;rs4704208;rs3843480;rs7703051;rs11749783;rs10045497;rs3846661;rs3843482;rs2878419;rs6453131;rs3846662;rs6882842;rs3846663;rs12916;rs7733436;rs6878990;rs4704219;rs4704220;rs6873472;rs4704223;rs6896136;rs4549504;rs4604177;rs4704227;rs5744672;rs5744680;rs7703282;rs11748027;rs984976;rs7701925;rs28851300;rs10474434;rs17238484;rs10053643;rs10473972;rs4703670;rs13356670;rs7737959;rs10462517;rs7700468;rs3761742;rs3846665;rs698912;rs4704214;rs7356637;rs3761743;rs12234032;rs9885386;rs6453133;rs3846666;rs10038723;rs6453134;rs10075139;rs10434644;rs112635930;rs4385188;rs10474436;rs6872314;rs10070207;rs57149337;rs4440336;rs6891949;rs61430233;rs10942739;rs7709282;rs4704224;rs5744533;rs73120833;rs5744555;rs59506842;rs10043621;rs5744575;rs4704228;rs5744595;rs5744598;rs5744601;rs5744621;rs57312935;rs10044053;rs7445415;rs5744663;rs3213801;rs4703674;rs767676;rs1051795;rs1995267;rs2287711;rs67969809;rs2878519;rs2878520;rs1863935;rs1863934;rs6886841;rs6861279;rs9332464;rs17739580;rs7717505;rs201431766;rs10067641;rs7723531;rs10060260;rs7706857;rs924452;rs1427924;rs9293656;rs143674820;rs4703669;rs61688563;rs76916370;rs4704170;rs73765675;rs4298240;rs10942731;rs4704175;rs74864385;rs17671266;rs4703656;rs60445650;rs77486378;rs79752628;rs1833722;rs4703658;rs4704181;rs140535318;rs78909115;rs76170214;rs75136874;rs115597141;rs77579510;rs4704195;rs4704198;rs72501379;rs74290920;rs56371963;rs61602173;rs10462355;rs10462515;rs78163586;rs59175804;rs111913932;rs75897118;rs74744717;rs79203603;rs72633962;rs72633963;rs4703671;rs58519566;rs4704213;rs7356633;rs79326701;rs3804231;rs72633965;rs9293652;rs10067900;rs78979878;rs72633967;rs76478815;rs75673664;rs72633968;rs76041796;rs10076819;rs72633969;rs72633970;rs10061689;rs72633971;rs28874007;rs56859362;rs10474437;rs28612248;rs7726478;rs6891560;rs10055011;rs5744544;rs5744545;rs10059022;rs72633972;rs1553234;rs72633973;rs979182;rs10077427;rs9293654;rs72633974;rs9293655;rs13361353;rs1469051;rs5744636;rs5744667;rs10038945;rs5744704;rs5744709;rs5744712;rs4703675;rs28668361;rs72633975;rs57800576;rs58841453;rs4704229;rs10036682;rs72633976;rs72633977;rs57907925;rs904743;rs3761738;rs17238330;rs3761739;rs3761740;rs4704209;rs10515198;rs2303152;rs17244848;rs17244855;rs11742194;rs55727654;rs10942735;rs2303151;rs5909;5:74658176;rs4629571;rs78109779;rs11743717;rs16872521	3
ENSG00000113163	COL4A3BP	5	74664311	74807963	-1	protein_coding	10087	COL4A3BP	0.979474243191344	-1.648108059	147	20.5	0.00444147	rs2303151;rs2112653;rs369330343;rs184692007;rs1544755;rs4704200;rs4704202;rs2126736;rs7722186;rs10059435;rs10942734;rs1423527;rs2335418;rs10070119;rs6871667;rs10056811;rs11957260;rs7730495;rs6892023;rs7702895;rs17671591;rs10474433;rs2878417;rs79856035;rs13358429;rs79225634;rs4704208;rs3843480;rs7703051;rs11749783;rs10045497;rs3846661;rs3843482;rs2878419;rs6453131;rs3846662;rs6882842;rs3846663;rs12916;rs7733436;rs6878990;rs4704219;rs4704220;rs6873472;rs4704223;rs6896136;rs4549504;rs4604177;rs4704227;rs5744672;rs5744680;rs7703282;rs11748027;rs984976;rs5909;5:74658176;rs4629571;rs78109779;rs11743717;rs7701925;rs28851300;rs10474434;rs17238484;rs10053643;rs10473972;rs4703670;rs13356670;rs7737959;rs10462517;rs7700468;rs3761742;rs3846665;rs698912;rs4704214;rs7356637;rs3761743;rs12234032;rs9885386;rs6453133;rs3846666;rs10038723;rs6453134;rs10075139;rs10434644;rs112635930;rs4385188;rs10474436;rs6872314;rs10070207;rs57149337;rs4440336;rs6891949;rs61430233;rs10942739;rs7709282;rs4704224;rs5744533;rs73120833;rs5744555;rs59506842;rs10043621;rs5744575;rs4704228;rs5744595;rs5744598;rs5744601;rs5744621;rs57312935;rs10044053;rs7445415;rs5744663;rs3213801;rs4703674;rs767676;rs1051795;rs1995267;rs2287711;rs67969809;rs2878519;rs2878520;rs1863935;rs1863934;rs6886841;rs6861279;rs9332464;rs17739580;rs7717505;rs201431766;rs10067641;rs7723531;rs10060260;rs7706857;rs924452;rs1427924;rs9293656;rs61688563;rs76916370;rs4704170;rs73765675;rs4298240;rs10942731;rs4704175;rs74864385;rs17671266;rs4703656;rs60445650;rs77486378;rs79752628;rs1833722;rs4703658;rs4704181;rs140535318;rs78909115;rs76170214;rs75136874;rs115597141;rs77579510;rs4704195;rs4704198;rs72501379;rs74290920;rs56371963;rs61602173;rs10462355;rs10462515;rs78163586;rs59175804;rs111913932;rs75897118;rs74744717;rs79203603;rs72633962;rs72633963;rs4703671;rs58519566;rs4704213;rs7356633;rs79326701;rs3804231;rs72633965;rs9293652;rs10067900;rs78979878;rs72633967;rs76478815;rs75673664;rs72633968;rs76041796;rs10076819;rs72633969;rs72633970;rs10061689;rs72633971;rs28874007;rs56859362;rs10474437;rs28612248;rs7726478;rs6891560;rs10055011;rs5744544;rs5744545;rs10059022;rs72633972;rs1553234;rs72633973;rs979182;rs10077427;rs9293654;rs72633974;rs9293655;rs13361353;rs1469051;rs5744636;rs5744667;rs10038945;rs5744704;rs5744709;rs5744712;rs4703675;rs28668361;rs72633975;rs57800576;rs58841453;rs4704229;rs10036682;rs72633976;rs72633977;rs57907925;rs904743;rs16872521;rs17562686;rs10515197;rs16872526;rs16872536;rs10942737;rs3827608;rs147890805;rs76567714;rs1115091;rs75795743;rs73763093;rs253407;rs253408;rs73763094;rs60298841;rs74344518;rs79466936;rs61666393;rs16872556;rs79286120;rs56082155;rs73763097;rs58780510;rs55926501;rs182826525;rs78407358;rs111860699;rs146175995;rs73763098;rs78320668;rs73763099;rs73763100;rs73763101;rs77531919;rs73118902;rs56361267;rs9791146;rs148333068;rs73764903;rs61080643;rs12656938;rs4704218;rs73764904;rs6453116;rs717587;rs1477931;rs6893216;rs17738746;rs6872888;rs144964581;rs55777244;rs2335135;rs6890143;rs6890320;rs148221579;rs77854289;rs17671496;rs12173218;rs7448834;rs59628276;rs6870235;rs4704193;rs200823803;rs73764905;rs3925086;rs4512110;rs12659331;rs12659791;rs73764909;rs73764910;rs7730344;rs61175242;rs73764914;rs57566899;rs73764915;rs75930101;rs11746245;rs79442301;rs78285088;rs79460789;rs79260962;rs73764920;rs76880629;rs73764921;rs61678717;rs59367133;rs55805408;rs75964962	3
