ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000170606	HSPA4	5	132387654	132442141	1	protein_coding	3308	HSPA4	0.999958225713848	-0.069630552	83	15.59	1.7036e-08	rs62381945;rs113638840;rs11739579;rs4705987;rs61195511;rs6874885;rs6896107;rs6874809;rs7715447;rs10064506;rs11747722;rs67476324;rs57079115;rs56362059;rs10434745;rs4574536;rs7730125;rs7712181;rs7730930;rs3088225;rs76836760;rs72801445;rs66827546;rs6867581;rs62375202;rs6874265;rs62375203;rs62375204;rs10043154;rs6596097;rs3935119;rs62375205;rs55914434;rs62375207;rs4705989;rs62375208;rs72801450;rs58821592;rs6866500;rs201681457;rs62375211;rs6596098;rs4705990;rs57060554;rs56104944;rs6596100;rs6897211;rs56121115;rs62375234;rs62375235;rs72801456;rs6892902;rs11747001;rs56265094;rs6596102;rs56143603;rs62375240;rs73272725;rs55650161;rs55800184;rs7711865;rs62375243;rs4301229;rs4367292;rs62375244;rs28548389;rs1131809;rs62375245;rs62375247;rs13718;rs571173399;rs56076449;rs56083805;rs62375249;rs62375250;rs62375251;rs72801473;rs11745702;rs11742248;rs62374461;rs9327640;rs11741927;rs7702889;rs10075878;rs4616886;rs77319646;rs4958120	4
ENSG00000198945	L3MBTL3	6	130334844	130462594	1	protein_coding	84456	L3MBTL3	0.999498723142149	0.017873613	120	18.57	1.5386e-12	rs1337776;rs6569646;rs9492438;rs1112847;rs6569647;rs113898003;rs1415701;rs9398932;rs75191738;rs1415700;rs7740188;rs6926186;rs9402211;rs9388766;rs9375694;rs9388767;rs6899976;rs9375695;rs4594967;rs7744830;rs7763108;rs9375698;rs4404788;rs4279458;rs4321845;rs9385532;rs7746589;rs6914670;rs9402213;rs9375699;rs9385533;rs9372954;rs9388768;rs4373379;rs4351283;rs6900473;rs6923819;rs11759018;rs11752200;rs12661188;rs12661232;rs12201492;rs7760760;rs9375700;rs9388769;rs7761063;rs7451021;rs9375701;rs9375702;rs9375703;rs9402214;rs13209574;rs12530176;rs57844651;rs59084494;rs9375696;rs11154519;rs4897361;rs4895864;rs9398934;rs9375697;rs9398935;rs4419687;rs6928313;rs7755652;rs3890746;rs4425613;rs9398937;rs4323324;rs12206570;rs9321207;rs4321846;rs6569650;rs111761261;rs6569654;rs12197047;rs9492442;rs6569651;rs7774174;rs7756339;rs9492452;rs7755589;rs9492454;rs76393035;rs4364506;rs9492440;rs7759381;rs9492441;rs7769599;rs7764762;rs13209890;rs4548027;rs9492443;rs12198331;rs9492445;rs9492446;rs7762724;rs9492451;rs9483082;rs9483083;rs9483085;rs12206651;rs12528442;rs7775507;rs62421348;rs62421349;rs7775210;rs62432043;rs79259990;rs72991294;rs1572292;rs9388772;rs7747439;rs9402216;rs6934316;rs9492457;rs58632839;rs9321208;rs6914419;rs183719294	5
ENSG00000106049	HIBADH	7	27565061	27702614	-1	protein_coding	11112	HIBADH	0.25072009941523	0.340572489	268	21.4	0.00185855	rs10951169;rs6957674;rs2091171;rs6949496;rs1111647;rs6462024;rs6462025;rs6462026;rs6462027;rs4719898;rs3847001;rs1052741;rs60045453;rs7796520;rs4719899;7:27567537;rs2098316;rs2080246;rs2391438;rs1014373;rs11767188;rs9639552;rs6462029;rs7786973;rs978447;rs1880370;rs6963585;rs1851913;rs1404282;rs4719902;rs974883;rs6462031;rs1404276;rs12700817;rs12537499;rs759269;rs1015750;rs7780431;rs3925338;rs1554641;rs2041714;rs12700819;rs2041715;rs12673949;rs12670415;rs6958467;rs6959126;rs9639559;rs9639560;rs1005128;rs2037638;rs10951171;rs986706;rs7806605;rs10951172;rs4722719;7:27616785;rs6462033;rs10807841;rs1009252;rs7789788;rs1608663;rs4140899;rs1524532;rs1524533;rs2391443;rs12539707;rs7783447;rs4348389;rs1980330;rs12667235;rs12668430;rs28416309;rs28429439;rs56024263;rs1404278;rs6955074;rs2110526;rs6980382;rs6947731;rs1986215;rs1015265;rs1030003;rs6462036;rs6462037;rs7811436;rs2391444;rs2110528;rs12700822;rs759270;rs2391446;rs13226102;rs13308974;rs12534603;rs7790498;rs7809748;rs4722724;rs12670771;rs961723;rs961724;rs961725;rs12700823;rs12665991;rs6966091;rs6462038;rs12531518;rs7808275;rs12540063;rs12700824;rs11762342;rs1115346;rs1115347;rs11763449;rs7782422;rs6970104;rs6954905;rs6974387;rs7806812;rs12667610;rs6415252;rs10951175;rs12155430;rs7779990;rs12700825;rs10486548;rs12700826;rs11764753;rs7806415;rs2391447;rs2391448;rs56139857;rs11973492;rs6945993;rs6946305;rs13242248;rs10447552;rs12700828;rs12672811;rs2391449;rs2391451;rs2391452;rs12700829;rs2160125;rs12700830;rs13244903;rs12535844;rs6966587;rs2391453;rs2391454;rs6958747;rs6959495;rs6963421;rs12111584;rs12112192;rs4722726;rs4722728;rs6974932;rs6957378;rs42085;rs10081338;rs10081339;rs42087;rs42092;rs6462022;rs6462023;rs6966918;rs940525;rs940526;rs7779240;rs6964190;rs11526176;rs1851911;rs1851912;rs6462032;rs12540276;rs7778320;rs10951176;rs42088;rs13245339;rs12234338;rs42104;rs7786569;rs6462042;rs42113;rs10250333;rs28521509;rs10268051;rs4481475;rs4719906;rs10214930;rs4722740;rs2057998;rs7800116;rs2074580;rs6970578;rs6462050;rs6462051;rs17155876;rs10241783;rs1859328;rs202129213;rs35903750;rs13242238;rs12670250;rs34905189;rs59686784;rs62454872;rs62454876;rs72596966;rs17155537;rs2391450;rs759268;rs11550134;rs11767324;rs58857361;rs12666082;rs17150563;rs2041021;rs62454945;rs2108309;rs62454806;rs72598505;rs2237339;rs2237340;rs10486559;rs2074769;rs62449639;rs62449640;rs2237341;rs57932688;rs58314651;rs16874364;rs4719907;rs10155851;rs3779473;rs2074579;rs6944913;rs7803227;rs4719908;rs6944251;rs7803019;rs6462048;rs6462049;rs2107413;rs2391488;rs7801301;rs6462052;rs6462053;rs10267854;rs7784038;rs10225487;rs2299106;rs7809735;rs6972821;rs6971813;rs2285931;rs78700529;rs10951184;rs17155943;rs62451077;rs62451079;rs17155950;rs3940270;rs16874393;rs59454110;rs57246973;rs58753113;rs58721791;rs17155969;rs17155971;rs6956484;rs13227873;7:27580767;rs1986243;rs6946075;rs1524530;rs7455882;rs723700;rs723699;rs1524526;rs7794292;rs71539532;rs58747588;rs12164139;rs7805086;rs6961429;rs12700832;rs11766457;rs3823946;rs16874305;rs17155443;rs2391437;rs10486547;rs79189436;rs79820529;rs10233212;rs6975900;rs1005418;rs999491;rs71210558;rs3735570;rs1524527;rs142428696;rs79229741;rs115183865;rs759272;rs80122117;rs34536886;rs115188345;rs75859962;rs77230465;rs115310872;rs75229331;rs7778454;rs112934220;rs76595683;rs74702765;rs78103926;rs17155546;rs75487509;rs56185802;rs12674175;rs6950698;rs114333895;rs141048334;rs78688163;rs2893292;rs79789398;rs116797502;rs77895300;rs12671723;7:27693675;rs118180696;rs42089;rs12700831;rs115689841;rs80341001;rs77132788;rs12536779;rs115864530;rs71539536;rs13220997;rs13234293;rs13237776;rs12534474;rs71539538;rs71539539;rs34347197	6
ENSG00000106052	TAX1BP1	7	27778950	27884183	1	protein_coding	8887	TAX1BP1	2.99233082871036e-06	0.359414966	141	21.3	0.00217425	rs56137979;rs9639564;rs9638847;rs6462027;rs7796520;rs7786973;rs1404282;rs974883;rs2041715;rs12673949;rs9639559;rs6462033;rs1608663;rs1980330;rs1015265;rs2391444;rs759270;rs2391446;rs961723;rs961724;rs961725;rs12700823;rs6966091;rs12531518;rs7808275;rs12540063;rs12700824;rs7782422;rs6954905;rs6415252;rs7779990;rs12700825;rs10486548;rs11764753;rs7806415;rs2391447;rs2391448;rs6946305;rs12700828;rs2391451;rs12700829;rs2160125;rs12700830;rs2391454;rs4722726;rs6957378;rs10081338;rs10081339;rs42087;rs42092;rs42104;rs7786569;rs6462042;rs42113;rs10250333;rs28521509;rs10268051;rs4481475;rs4719906;rs10214930;rs4722740;rs2057998;rs7800116;rs2074580;rs6970578;rs6462050;rs6462051;rs17155876;rs10241783;rs1859328;rs6943712;rs720437;rs6961731;rs960294;rs17155705;rs17611937;rs6978847;rs62449628;rs7785305;rs2237337;rs2237339;rs2237340;rs17155744;rs17685046;rs62449630;rs62449631;rs34369550;rs7804317;rs4722732;rs757964;rs4722733;rs55837822;rs4722739;rs2391485;rs4722742;rs6948467;rs10486559;rs73078762;rs2074769;rs62449639;rs62449640;rs62449641;rs2237341;rs34526836;rs11763861;rs57932688;rs10951178;rs58314651;rs11763610;rs17155797;rs16874364;rs17155802;rs4719907;rs11769157;rs7808062;rs2299105;rs62451066;rs10155851;rs17155836;rs6956484;rs13227873;7:27580767;rs1986243;rs6946075;rs1524530;rs7455882;rs723700;rs723699;rs1524526;rs7794292;rs71539532;rs58747588;rs12164139;rs7805086;rs6961429;rs12700832;rs11766457;rs3823946;rs6944251;rs6462049;rs2107413;rs10267854;rs7784038;rs3779473;rs3779472;rs73073391;rs2074579;rs117581888;rs6944913;7:27827605;rs7803227;rs4719908;rs7803019;rs11761430;rs6462048;rs17155863;rs2237344;rs13247833;rs2391486;rs62451069;rs10951180;rs10951181;rs35343536;rs2391488;rs7801301;rs11768570;rs6462052;rs76711395;rs73075333;rs6462053;rs10225487;rs11761467;rs2299106;rs7809735;rs17692264;rs2051829;rs62451070;rs739900;rs6979972;rs2285929;rs55901354;rs10281008;rs35903750;rs13245339;rs13242238;rs12670250;rs34905189;rs59686784;rs62454872;rs62454876;rs72596966;rs17155537;rs2391450;rs759268;rs11550134;rs11767324;rs58857361;rs12666082;rs17150563;rs2041021;rs62454945;rs6958125;rs55738305;rs11763499;rs6462043;rs6950949;rs11766320;rs2108309;rs6957836;rs62454806;rs9638846;rs9639563;rs72598505;rs6972821;rs7780044;rs6971813;rs2285930;rs2285931;rs12112769;rs78700529;rs6462055;rs10951184;rs17155943;rs62451077;rs62451079;rs17155950;rs3940270;rs16874393;rs59454110;rs57246973;rs58753113;rs58721791;rs17155969;rs17155971;rs59041966;rs3944121;rs58651394;rs7799957;rs17150567;rs17155928;rs11977841;rs11971223;rs11973028;rs12672196;rs6952536;rs2391489;rs7790213;rs4722744;rs58979783;rs55714615;rs6974060;rs61538692;rs35231440;rs61446104;rs11984239;rs58947798;rs76255619;rs61179177;rs62451074;rs13238115;rs11981911;rs11763207;rs67176119;rs739899;rs202129213;rs62451078;rs28432782;rs28805873;rs7797888	6
ENSG00000153814	JAZF1	7	27870192	28220362	-1	protein_coding	221895	JAZF1	0.958302381623798	-0.943258499	533	20.2	0.000283428	rs10225487;rs11761467;rs2299106;rs7809735;rs17692264;rs2051829;rs62451070;rs34369550;rs7804317;rs4722732;rs757964;rs4722733;rs6978847;rs7785305;rs55837822;rs4722739;rs4722742;rs6948467;rs739900;rs6979972;rs2285929;rs55901354;rs10281008;rs6462027;rs7796520;rs7786973;rs1404282;rs974883;rs2041715;rs12673949;rs9639559;rs6462033;rs1608663;rs1980330;rs1015265;rs2391444;rs759270;rs2391446;rs961723;rs961724;rs961725;rs12700823;rs6966091;rs12531518;rs7808275;rs12540063;rs12700824;rs7782422;rs6954905;rs6415252;rs7779990;rs12700825;rs10486548;rs11764753;rs7806415;rs2391447;rs2391448;rs6946305;rs12700828;rs2391451;rs12700829;rs2160125;rs12700830;rs2391454;rs4722726;rs6957378;rs10081338;rs10081339;rs42087;rs42092;rs42104;rs7786569;rs6462042;rs42113;rs10250333;rs28521509;rs10268051;rs4481475;rs4719906;rs10214930;rs4722740;rs2057998;rs7800116;rs2074580;rs6970578;rs6462050;rs6462051;rs17155876;rs10241783;rs1859328;rs6943712;rs720437;rs6961731;rs35903750;rs13245339;rs13242238;rs12670250;rs34905189;rs59686784;rs62454872;rs62454876;rs72596966;rs17155537;rs2391450;rs759268;rs11550134;rs11767324;rs58857361;rs12666082;rs17150563;rs2041021;rs62454945;rs6958125;rs55738305;rs11763499;rs6462043;rs6950949;rs11766320;rs2108309;rs6957836;rs62454806;rs9638846;rs9639563;rs72598505;rs2237339;rs2237340;rs10486559;rs2074769;rs62449639;rs62449640;rs2237341;rs57932688;rs58314651;rs16874364;rs4719907;rs10155851;rs3779473;rs2074579;rs6944913;rs7803227;rs4719908;rs6944251;rs7803019;rs6462048;rs6462049;rs2107413;rs2391488;rs7801301;rs6462052;rs6462053;rs10267854;rs7784038;rs6972821;rs7780044;rs6971813;rs2285930;rs2285931;rs12112769;rs78700529;rs6462055;rs10951184;rs17155943;rs62451077;rs62451079;rs17155950;rs3940270;rs16874393;rs59454110;rs57246973;rs58753113;rs58721791;rs17155969;rs17155971;rs59041966;rs3944121;rs58651394;rs7799957;rs17150567;rs17155928;rs11977841;rs11971223;rs11973028;rs12672196;rs6952536;rs2391489;rs7790213;rs4722744;rs58979783;rs55714615;rs6974060;rs61538692;rs56137979;rs9639564;rs9638847;rs960294;rs17611937;rs2237337;rs17685046;rs62449631;rs7808062;rs2391486;rs35231440;rs61446104;rs11984239;rs58947798;rs76255619;rs61179177;rs62451074;rs13238115;rs11981911;rs11763207;rs67176119;rs739899;rs202129213;rs62451078;rs28432782;rs28805873;rs7797888;rs13237769;rs10245536;rs112574361;rs13224500;rs4455744;rs10228576;rs10228505;rs149504064;rs6462058;rs17155954;rs17692895;rs10257676;rs6942908;rs10256550;rs11761905;rs7806169;rs12700848;rs757396;rs757397;rs735664;rs34015232;rs7791369;rs12154776;rs17150572;rs10452749;rs142433970;rs10464330;rs2214561;rs720659;rs727663;rs763746;rs10266923;rs17155987;rs11769484;rs73083392;rs62451083;rs217;rs62451084;rs11984440;rs62451112;7:27936709;rs12666442;rs12666447;rs62451116;rs72598551;rs72598552;rs62451117;rs9791862;rs2040668;rs150160645;rs213;rs10258132;rs10232181;rs4719913;rs17156041;rs10486567;rs7808935;rs11982766;rs757137;rs757138;rs739704;rs10807843;rs216;rs916855;rs916856;rs916857;rs190;rs188;rs17621310;rs1055445;rs220;rs189;rs12535525;rs192;rs193;rs194;rs195;rs203;rs202;rs206;rs209;rs210;rs62451114;rs7806309;rs7806217;rs198;rs1989909;rs34634838;rs17621988;rs13224987;rs10258887;rs12700849;rs77656805;rs62451122;rs67705163;rs10225182;rs2040666;rs9801472;rs7783465;rs3919460;rs28566774;rs7776540;rs67716336;rs68104887;rs4722747;rs17622746;rs17622806;rs7791093;rs6968704;rs62451130;rs6948511;rs56901033;rs16874408;rs17156078;rs73299499;rs72598569;rs12671866;rs253310;rs11763181;rs62451149;rs10951188;rs11760913;rs10244948;rs62451150;rs62451151;rs62451152;rs10248465;rs1557779;rs1557780;rs17156085;rs78558884;rs17695685;rs2057671;rs4719915;rs4722748;rs6968592;rs4722750;rs38500;rs2107821;rs2107822;rs38504;rs38507;rs38511;rs12216542;rs192254;rs38513;rs38514;rs38515;rs38516;rs38517;rs77466867;rs78992922;rs62451154;rs61648985;rs2106922;rs62451157;rs6966465;rs12537454;rs35846584;rs12537684;rs6965213;rs59599535;rs73089188;rs10951189;rs57551874;rs4422694;rs4365989;rs77088177;rs79890977;rs148400333;rs142535304;rs376641805;rs181564476;rs111951006;rs142636759;rs4492256;rs4308621;rs73301367;rs66642060;rs73089199;rs9648343;rs73683923;rs34079332;rs34714526;rs113140751;rs38509;rs534791735;rs200817023;rs56109361;rs150797986;rs36199538;rs113046507;rs190327707;rs2391492;rs112216810;rs3857729;rs11761628;rs6956423;rs67479305;rs38518;rs56708903;rs56760193;rs7459346;rs10486570;rs60527674;rs38519;rs38521;rs740126;rs740127;rs38522;rs11763515;rs11770282;rs38523;rs17156127;rs4719919;rs2391493;rs1024522;rs10251664;rs4722751;rs4722752;rs10951190;rs4400283;rs17156137;rs17156143;rs17156148;rs13240607;rs138516785;rs73091019;rs7797538;rs2189967;rs71539554;rs2214716;rs9691786;rs1963306;rs7794870;rs7811951;rs10480067;rs35053797;rs62449882;rs6948651;rs34774784;rs10273399;rs17156275;rs4470907;rs17156173;rs75756443;rs74704811;rs115838626;rs116263421;rs17156178;rs10273618;rs57412057;rs17156187;rs60129883;rs73091024;rs60286500;rs17156196;rs80057810;rs17156205;rs73683934;rs74346353;rs6946007;rs17156218;rs115140145;rs34325103;rs34793757;rs56090552;rs6956395;rs6961522;rs17156237;rs17156238;rs35342874;rs77124494;rs73683944;rs73683945;rs73683946;rs73683948;rs7457676;rs73683954;rs7795550;rs6462064;rs7798247;rs7783206;rs10486574;rs7797452;rs17156253;rs4327754;rs144973696;rs117742893;rs34084401;rs141791732;rs17156259;rs17156271;rs7785730;rs76913536;rs6949254;rs17156304;rs6462063;rs75405943;rs74299597;rs2158625;rs2391495;rs17156326;rs17156328;rs17156333;rs4719921;rs146250026;rs7456467;rs62449904;rs75363933;rs75703548;rs10268254;rs10486576;rs41535351;rs6968494;rs12666444;rs114482747;rs10951191;rs6963763;rs7779546;rs6462065;rs13234714;rs6950127;rs79614890;rs28394131;rs78154964;rs78247597;rs59092489;rs6977730;rs10486577;rs75540268;rs76730676;rs6971086;rs28576490;rs6958010;rs2015027;rs4722754;rs2158624;rs57585717;rs4722755;rs66537264;rs17156432;rs57720904;rs4722763;rs886663;rs886664;rs4719925;rs12055996;rs12154248;rs66595885;rs68183954;rs1513270;rs4428573;rs2391496;rs76713317;rs10274928;rs12531540;rs702814;rs34824357;rs849138;rs864745;rs849142;rs1635852;rs849133;rs860262;rs849134;rs849135;rs1708302;rs1513272;rs10245867;rs849333;rs849335;rs849336;rs849327;rs498475;rs2158623;rs1109484;rs1109483;rs1003728;rs10267985;rs10281935;rs6963719;rs11771411;rs11767776;rs11761045;rs10275834;rs10276070;rs881850;rs4722756;rs2391591;rs6945413;rs10275989;rs6962289;rs1985152;rs2008296;rs67200130;rs73072543;rs7786444;rs73091208;rs73091235;rs73091248;rs13247499;rs17156479;rs186735625;rs66553243;rs4722765;rs4719926;rs17156517;rs66614225;rs66729157;rs4719927;rs4719928;rs57688230;rs59910025;rs7800817;rs12666305;rs7801445;rs7801582;rs7801967;rs66464386;rs66486149;rs12666950;rs35067568;rs2108146;rs1877566;rs1849491;rs11981598;rs67264588;rs66762405;7:28258501;rs1513276;rs6977955;rs4719922;rs2893312;rs2189965;rs4722760;rs67250450;rs917117;rs11495981;rs4722762;rs10225945;rs10229482;rs10234239;rs6944515;rs10447553;rs886662;rs17156401;rs10260837;rs10280937;rs73089302;rs73300638;rs6945537;rs10276381;rs10255700;rs73300665;rs28446389;rs28430601;rs740261;rs10281102;rs10272155;rs7790202;rs4722757;rs740122;rs2189966;rs917115;rs917116;rs10264306;rs1513275;rs6462066;rs4722759;rs12700853;rs757730;rs702815;rs849136;rs849137;rs849139;rs860263;rs849140;rs849141;rs849143;rs1635851;rs1029534;rs1635853;rs1708299;rs722724;rs506154;rs537124;rs6462067;rs552707;rs481806;rs150231034;rs520161;rs508347;rs60077387;rs3735568;rs10272119;rs10250830;rs145310472;rs74518834;rs78727109;rs78768057	6
ENSG00000147454	SLC25A37	8	23386318	23432976	1	protein_coding	51312	SLC25A37	0.512222994662905	0.964154813	146	20.3	2.52635e-05	rs2928671;rs2978473;rs17089358;rs2928670;rs4872153;rs2978471;rs2928668;rs2942205;rs2942204;rs7816824;rs2928667;rs4512388;rs76671277;rs2928666;rs4063941;rs2942203;rs2978470;rs4872154;rs7014619;rs34007282;rs10099289;rs10098490;rs13254494;rs9644032;rs2018490;rs1567668;rs10099421;rs2137304;rs11784870;rs11778179;rs2978487;rs2004645;rs1567667;rs75361456;rs2942202;rs2942201;rs2942200;rs7833754;rs7830129;rs6557687;rs2942199;rs2928665;rs2978475;rs3106374;rs10503728;rs6986233;rs6986694;rs2942198;rs2942197;rs2928686;rs2942194;8:23427281;8:23427928;rs2928682;rs2942219;rs111593749;rs76204348;rs3736032;rs73671478;rs10100306;rs10104250;rs3736034;rs11782949;rs10108792;rs10098411;rs1949161;rs11787164;rs28496206;rs11781415;rs10109674;rs73671484;rs73671485;rs1512267;rs1849306;rs1849307;rs73671487;rs73671488;rs73671489;rs73671490;rs73671491;rs73671494;rs1398234;rs963245;rs28715161;rs28521605;rs35749619;rs9657281;rs28826097;rs4330698;rs28759541;rs62503328;rs78525066;rs2978477;rs950893;rs6983724;rs56197202;rs12545639;rs12549100;rs59341197;rs13261034;rs12549157;rs13269974;rs4872164;rs6994358;rs28623239;rs13272418;rs13256009;rs13266769;rs11995691;rs13279189;rs11995896;rs7819881;rs13274284;rs28370549;rs2314687;rs4872167;rs73671492;rs10992;rs1140161;rs557098911;rs2872718;rs2928684;rs2942213;rs1047384;rs1810193;rs2978472;rs7003250;rs2942218;rs1877433;rs2003976;rs7009429;rs13263391;rs13267262;rs3174040;rs1801451;rs8534;rs732520;rs11135749;rs7818607;rs6991461;rs4872158;rs4872159;rs4872161;rs13274327;rs13282032;rs11994906;rs11985071;rs11998600;rs11998648;rs9657279;rs9657280;rs7813152;rs9657268;rs11135752;rs62501604;rs4871892;rs2137302;rs1028015;rs7001308;rs6980627;rs4872162;rs11135757;rs13264869;rs13262280;rs13264646;rs1355600;rs715725;rs7016506;rs6997098;rs11991497;rs3942244;rs7005539;rs62501649;rs6557695;rs992530;rs4614003;rs7813472;rs6557704;rs12545866;rs2928680;rs4872155;rs4872157;rs2928679;rs4871884;rs73214987;rs7833807;rs7834920;rs7833949;rs7009914;rs6995705;rs11135750;rs7835631;rs7814235;rs7836243;rs11135753;rs11135754;rs11135755;rs12544652;rs12542324;rs2314689;rs2314688;rs4871885;rs4871886;rs4871889;8:23445338;rs4871891;rs4871893;rs7008096;rs6993660;rs13269892;rs6990373;rs7007809;rs7007950;rs932044;rs4242400;rs4242401;rs4527881;rs1028016;rs13264338;rs6557696;rs6557697;rs6999070;rs2928681;rs4996307;rs2314686;rs4872165;rs111317195;rs138210360;rs34672748;rs35525960;rs34778827	7
ENSG00000268085	AC051642.1	8	23412287	23420651	-1	protein_coding	NA	NA	NA	NA	68	20.3	2.89069e-05	rs2928671;rs2978473;rs17089358;rs2928670;rs4872153;rs2978471;rs2928668;rs2942205;rs2942204;rs7816824;rs2928667;rs4512388;rs76671277;rs2928666;rs4063941;rs2942203;rs2978470;rs4872154;rs7014619;rs34007282;rs10099289;rs10098490;rs13254494;rs9644032;rs2018490;rs1567668;rs10099421;rs2137304;rs11784870;rs11778179;rs2978487;rs2004645;rs1567667;rs75361456;rs2942202;rs2942201;rs2942200;rs7833754;rs7830129;rs6557687;rs2942199;rs2928665;rs2978475;rs3106374;rs10503728;rs6986233;rs6986694;rs2942198;rs2942197;rs2928686;rs2942194;8:23427281;8:23427928;rs2928682;rs2942219;rs111593749;rs76204348;rs3736032;rs73671478;rs10100306;rs10104250;rs3736034;rs11782949;rs10108792;rs10098411;rs1949161;rs11787164;rs28496206;rs11781415;rs10109674;rs73671484;rs73671485;rs1512267;rs1849306;rs1849307;rs73671487;rs73671488;rs73671489;rs73671490;rs73671491;rs73671494;rs1398234;rs963245;rs28715161;rs28521605;rs35749619;rs9657281;rs28826097;rs4330698;rs28759541;rs62503328;rs78525066;rs2978477;rs950893;rs6983724;rs56197202;rs12545639;rs12549100;rs59341197;rs13261034;rs12549157;rs13269974;rs4872164;rs6994358;rs28623239;rs13272418;rs13256009;rs13266769;rs11995691;rs13279189;rs11995896;rs7819881;rs13274284;rs28370549;rs2314687;rs4872167;rs73671492;rs10992;rs1140161;rs557098911;rs2872718;rs2928684;rs2942213;rs1047384	7
ENSG00000215298	FP15737	8	23430157	23432974	1	protein_coding	NA	NA	NA	NA	105	20.3	2.52635e-05	rs62503328;rs2942201;rs2942200;rs7833754;rs7830129;rs6557687;rs2942199;rs2928665;rs2978475;rs3106374;rs10503728;rs6986233;rs6986694;rs2942198;rs2942197;rs2928686;rs2942194;8:23427281;8:23427928;rs2928682;rs2942219;rs2978487;rs78525066;rs111593749;rs76204348;rs3736032;rs73671478;rs10100306;rs10104250;rs3736034;rs11782949;rs10108792;rs10098411;rs1949161;rs11787164;rs28496206;rs11781415;rs10109674;rs73671484;rs73671485;rs1512267;rs1849306;rs1849307;rs73671487;rs73671488;rs73671489;rs73671490;rs73671491;rs73671494;rs1398234;rs963245;rs28715161;rs28521605;rs35749619;rs9657281;rs28826097;rs4330698;rs28759541;rs2978477;rs950893;rs6983724;rs56197202;rs12545639;rs12549100;rs59341197;rs13261034;rs12549157;rs13269974;rs4872164;rs6994358;rs28623239;rs13272418;rs13256009;rs13266769;rs11995691;rs13279189;rs11995896;rs7819881;rs13274284;rs28370549;rs2314687;rs4872167;rs73671492;rs10992;rs1140161;rs557098911;rs2872718;rs2928684;rs2942213;rs1047384;rs1810193;rs2978472;rs7003250;rs2942218;rs1877433;rs2003976;rs7009429;rs13263391;rs13267262;rs3174040;rs1801451;rs8534;rs732520;rs11135749;rs7818607;rs6991461;rs4872158;rs4872159;rs4872161;rs13274327;rs13282032;rs11994906;rs11985071;rs11998600;rs11998648;rs9657279;rs9657280;rs7813152;rs9657268;rs11135752;rs62501604;rs4871892;rs2137302;rs1028015;rs7001308;rs6980627;rs4872162;rs11135757;rs13264869;rs13262280;rs13264646;rs1355600;rs715725;rs7016506;rs6997098;rs11991497;rs3942244;rs7005539;rs62501649;rs6557695;rs992530;rs4614003;rs7813472;rs6557704;rs12545866;rs2928680;rs4872155;rs4872157;rs2928679;rs4871884;rs73214987;rs7833807;rs7834920;rs7833949;rs7009914;rs6995705;rs11135750;rs7835631;rs7814235;rs7836243;rs11135753;rs11135754;rs11135755;rs12544652;rs12542324;rs2314689;rs2314688;rs4871885;rs4871886;rs4871889;8:23445338;rs4871891;rs4871893;rs7008096;rs6993660;rs13269892;rs6990373;rs7007809;rs7007950;rs932044;rs4242400;rs4242401;rs4527881;rs1028016;rs13264338;rs6557696;rs6557697;rs6999070;rs2928681;rs4996307;rs2314686;rs4872165;rs111317195;rs138210360;rs34672748;rs35525960;rs34778827	7
ENSG00000167034	NKX3-1	8	23536206	23540440	-1	protein_coding	4824	NKX3-1	0.000884340872180055	0.089144317	38	14.45	0.0111469	rs1512268;rs6998881;rs7005012;rs4871896;rs11135762;rs73216756;rs6557705;rs73216762;rs17296662;8:23510120;rs4242402;rs7006278;rs13274763;rs4872174;rs1971376;rs56229168;rs59389126;rs10503733;rs4872177;rs1567669;rs11781886;rs13253010;rs1866342;rs1160267;rs13267884;rs11135766;rs4872175;rs13262167;rs77096235;rs1866343;rs11786738;rs11786742;rs13248160;rs11990531;rs10866832;rs28636601;rs4272388;rs4621817;rs4272389;rs4455841;rs11774063;rs2314692;rs1866346;rs1866347;rs7845476;rs7829097;rs17089521;rs10094009;rs10866833;rs11135767;rs79841350	7
ENSG00000180053	NKX2-6	8	23559964	23564111	-1	protein_coding	137814	NKX2-6	0.00352254257656912	NA	12	7.249	0.0571669	rs79841350;rs4302850;rs4286960;rs9632852;rs4308745;rs4469464;rs7844736;rs4872179;rs9632856;rs4871899;rs9632858;rs9632859	7
ENSG00000264545	RP11-145E5.5	9	21802635	22032985	1	protein_coding	NA	NA	NA	NA	40	9.698	2.61894e-17	rs2263145;rs2518721;rs2811709;rs2811712;rs2891092;rs4503179;rs2518722;rs10757260;rs10757261;rs12335941;rs2027938;rs2518717;rs2106115;rs2106116;rs2263146;rs3814960;rs7874405;rs7036656;rs3731197;rs12349081;rs62556541;rs12335859;rs9657608;rs717326;rs3948753;rs3088440;rs4074785;rs2518720;rs2811710;rs7041637;rs3731257;rs529641957;rs3731239;rs3731201;rs3218018;rs3731217;rs2518723;rs3218012;rs3218020;rs3218007	8
