GENE       CHR      START       STOP  NSNPS  NPARAM        N        ZSTAT            P
11315        1    8011714    8055342     40       5  1209154       1.5979     0.055029
54206        1    8061779    8096393     23       3  1209154       1.6727     0.047195
50651        1    8368171    8414227     91      11  1209154       1.7464     0.040367
473          1    8402464    8887699    413      13  1209154        3.612   0.00015192
2023         1    8911059    8949151     44       4  1209154        3.641    0.0001358
765          1    8995893    9045151    108      25  1209154     -0.24248       0.5958
155184       1    9053359    9096404    115      22  1209154      0.93797      0.17413
6518         1    9087005    9141763    155      17  1209154       1.7996     0.035959
80045        1    9153472    9199229     77       9  1209154       1.7384     0.041067
9563         1    9284822    9341396    129      15  1209154       2.9153    0.0017768
80176        1    9325202    9439591    289      40  1209154       2.5999    0.0046623
84275        1    9589528    9652831     50       3  1209154      0.95517      0.16975
199953       1    9638932    9684935     38       3  1209154      0.13213      0.44744
5293         1    9701789    9799172    108      16  1209154       1.9148     0.027757
22883        1    9779079    9894550     93       5  1209154     0.038267      0.48474
56998        1    9898334    9980316     47       4  1209154      0.68992      0.24512
84328        1    9972168   10013460     57       6  1209154        1.115      0.13243
64802        1    9993486   10055556     63       6  1209154       1.2837     0.099619
116362       1   10047255   10086078     30       3  1209154       1.9024     0.028558
10277        1   10083041   10251297     94      13  1209154       3.3328   0.00042985
23095        1   10260606   10451664    268       7  1209154       2.8391    0.0022619
5226         1   10448884   10490565     83       9  1209154       2.9771    0.0014547
378708       1   10479944   10520239     85       8  1209154      0.82304      0.20524
100526739    1   10480159   10522060     87       8  1209154       0.8417      0.19998
1325         1   10499776   10522060     27       4  1209154      0.11064      0.45595
1676         1   10510588   10542613     40       7  1209154      0.78566      0.21603
5195         1   10525003   10700815    282      18  1209154       2.6717    0.0037734
54897        1   10686661   10866733    241      47  1209154       2.5668    0.0051324
148345       1   10996530   11052094    130      15  1209154       2.5302       0.0057
23435        1   11062462   11095549     54       5  1209154       4.3219   7.7359e-06
10747        1   11076580   11117296     60       5  1209154       4.4652   3.9997e-06
6723         1   11104649   11130091     50       4  1209154       4.8127   7.4441e-07
5394         1   11116675   11169961    119       4  1209154       3.5519   0.00019122
2475         1   11156588   11332614    281       6  1209154       3.9311   4.2271e-05
10218        1   11239346   11266038     35       2  1209154       2.7311    0.0031559
29914        1   11323255   11358491     28       3  1209154       2.4027    0.0081384
57540        1   11529295   11607640    146      11  1209154     -0.19259      0.57636
26232        1   11697924   11724888     38      12  1209154      0.52697      0.29911
93611        1   11704432   11733384     48      13  1209154      -0.9916       0.8393
26270        1   11714150   11744411     62      11  1209154      -1.4883      0.93167
10459        1   11724537   11761678     82      16  1209154     -0.43515      0.66827
374946       1   11741781   11790336    104      21  1209154       1.8562     0.031714
57085        1   11786142   11820828     61      10  1209154     -0.48161      0.68496
284498       1   11813827   11859642    145      10  1209154       1.8967     0.028934
4524         1   11835787   11876160    145       7  1209154       2.5425    0.0055024
1185         1   11856153   11913201    154       9  1209154       2.9294    0.0016982
4878         1   11895766   11917840     45       7  1209154       2.8824    0.0019735
4879         1   11907521   11928992     40       7  1209154       3.4037   0.00033238
90231        1   11969645   11996485     57       7  1209154      0.56829      0.28492
5351         1   11984724   12045599    110      10  1209154        1.111      0.13329
9927         1   12030238   12083572    105       9  1209154       3.1254   0.00088785
60672        1   12069299   12102106     40       7  1209154       3.2775   0.00052358
943          1   12113434   12214264    155      33  1209154        1.078      0.14052
7133         1   12217044   12279279    102      15  1209154     -0.46073       0.6775
55187        1   12280101   12582099    204      12  1209154     -0.20977      0.58308
9249         1   12617939   12687820    162      24  1209154    -0.021761      0.50868
343066       1   12694566   12737097     36       4  1209154      -1.3773      0.91579
126767       1   12766118   12798726     55       5  1209154      0.62053      0.26745
93190        1   12796163   12831102     64       4  1209154       1.5649     0.058808
390999       1   12824984   12848049     22       3  1209154       1.8238     0.034092
65121        1   12841546   12866777     46       4  1209154      0.35149      0.36261
440560       1   12874468   12901264     74       9  1209154     -0.97298      0.83472
343069       1   12897261   12918578     32      11  1209154      -1.0288      0.84821
65122        1   12906941   12931764     18       5  1209154       0.4201      0.33721
400735       1   12929033   12956025     29       5  1209154     -0.26606       0.6049
343071       1   12942727   12968094     21       5  1209154     -0.39713      0.65436
441871       1   12966467   12990300      3       2  1209154    -0.073362      0.52924
440561       1   12988302   13017406     13       5  1209154       2.1145     0.017236
653606       1   13025543   13048381      6       3  1209154    -0.035851       0.5143
441873       1   13130447   13155000      4       2  1209154      -1.6949      0.95495
440563       1   13172960   13194326     46       5  1209154      -1.0219      0.84658
645359       1   13206688   13229898      2       1  1209154       0.0579      0.47691
343068       1   13349819   13379057     18       7  1209154      0.17199      0.43172
391002       1   13376646   13400765     11       4  1209154     0.063732      0.47459
645382       1   13401517   13424502      2       1  1209154      -1.4517      0.92671
343070       1   13411176   13438191      3       2  1209154      -1.2015      0.88523
400736       1   13437414   13462656      3       1  1209154     -0.31586      0.62395
391003       1   13464053   13487569     11       4  1209154        -1.44      0.92506
654348       1   13485254   13508260      4       2  1209154    0.0019669      0.49922
653619       1   13631973   13658987      2       1  1209154      -1.5183      0.93553
645414       1   13684889   13708405      6       3  1209154     -0.34921      0.63653
391004       1   13706088   13729064      2       1  1209154      0.83426      0.20207
645425       1   13726907   13757803      2       1  1209154     -0.11321      0.54507
126755       1   13791445   13850242    163      30  1209154     -0.86458      0.80637
10630        1   13900252   13954452    127      24  1209154      -0.8829      0.81135
7799         1   14016714   14161574    139      19  1209154     -0.67372      0.74976
23254        1   14209646   15454544   2729     231  1209154      0.99381      0.16016
55092        1   15469028   15556974    325      21  1209154      0.46647      0.32044
727684       1   15480692   15508120     65       8  1209154       0.9983      0.15907
114827       1   15563730   15734767    334      32  1209154       1.7755     0.037907
79180        1   15726391   15766839     59      12  1209154      0.61772      0.26838
11330        1   15754938   15783153     38       6  1209154      0.38536      0.34999
63036        1   15773223   15808586     60       9  1209154       2.2795     0.011318
51032        1   15792596   15827895     70       7  1209154       3.1052   0.00095077
842          1   15807896   15861407    142       6  1209154       2.9271    0.0017105
23341        1   15843343   15908228    118       5  1209154       3.6727   0.00011998
79814        1   15888194   15921605     99       6  1209154       3.8685   5.4758e-05
84301        1   15933953   16005539     93       2  1209154       3.4764   0.00025411
6248         1   15976364   15998217     26       2  1209154       3.6663   0.00012303
23207        1   16000632   16071264    101       5  1209154       3.3064   0.00047254
284723       1   16052721   16077884     26       3  1209154      0.89932      0.18424
388595       1   16058987   16084292     28       4  1209154       1.0667      0.14305
54751        1   16073107   16123089     63       8  1209154       1.7613     0.039095
440567       1   16123657   16144194     35       5  1209154      0.43582      0.33148
23013        1   16164359   16276951     87       6  1209154       1.3265     0.092336
7709         1   16258364   16312627     46       6  1209154       1.1757      0.11986
101928566    1   16292626   16333701     95       8  1209154       2.2716     0.011556
149563       1   16320731   16343184     84       8  1209154       2.0756     0.018964
27129        1   16330523   16356084     79       7  1209154       1.0458      0.14783
1187         1   16338486   16370548    117      11  1209154      0.54938      0.29137
1188         1   16360231   16393821    119      14  1209154      0.15096         0.44
348487       1   16374264   16410127     77       8  1209154       0.4136      0.33958
1969         1   16440832   16492582     65      10  1209154       2.0628     0.019564
128272       1   16514599   16549104     75       4  1209154       1.5323     0.062724
101927546    1   16541343   16563528     25       3  1209154      0.71465      0.23741
79363        1   16548182   16573659     26       3  1209154      0.86738      0.19287
54455        1   16563339   16688965    149       5  1209154       0.9737       0.1651
26099        1   16683525   16734643     48       5  1209154       2.6265    0.0043135
374955       1   16712101   16773919     64      10  1209154       2.5421    0.0055099
55707        1   16757167   16796585     40       4  1209154       2.1229      0.01688
100133301    1   16855561   16876198      5       1  1209154       1.7131     0.043349
55672        1   16878922   16950100     23      11  1209154     -0.10074      0.54012
729574       1   16989498   17010007     13       3  1209154     -0.42259       0.6637
729587       1   17050447   17070956      1       1  1209154       1.3601       0.0869
11223        1   17071129   17100975      5       3  1209154      -1.3219       0.9069
9696         1   17238445   17309474     77       9  1209154       2.6695    0.0037982
4237         1   17290997   17318081     35       4  1209154      0.97788      0.16407
23400        1   17302453   17348467     58       5  1209154      0.17243      0.43155
6390         1   17335217   17390665    108       7  1209154      -0.6769      0.75077
11240        1   17383256   17455948    214      11  1209154     -0.96577      0.83292
29943        1   17521621   17582501    148      28  1209154      0.51413      0.30358
51702        1   17565593   17620728    130      17  1209154       1.4643     0.071551
23569        1   17624690   17700495    277      17  1209154      0.87477      0.19085
353238       1   17688741   17738195    166      12  1209154        2.678    0.0037028
55920        1   17723251   17776250     80       5  1209154         2.76    0.0028903
55160        1   17836693   18034370    242      20  1209154       1.4172     0.078211
81569        1   18071808   18163558    160      15  1209154     -0.98983      0.83887
84966        1   18424240   18714977    643      86  1209154       2.5899    0.0048007
127707       1   18797424   18822540     77       9  1209154       3.5262   0.00021082
5081         1   18947500   19085360    215      39  1209154       2.2241     0.013069
80834        1   19156093   19196155    128      21  1209154      0.39122      0.34782
8659         1   19187924   19239293     96      18  1209154      -1.2065       0.8862
126917       1   19220774   19292826    116      15  1209154       1.2303      0.10928
23352        1   19391000   19546812    127       7  1209154      0.98179       0.1631
23065        1   19532158   19588053     88       9  1209154      0.88176      0.18895
51154        1   19568075   19596622     63       8  1209154      0.35624      0.36083
22977        1   19599057   19625280     26       6  1209154     -0.74433      0.77166
8574         1   19619202   19648640     52       9  1209154    -0.075184      0.52997
54896        1   19628740   19668925     94      10  1209154      0.18744      0.42566
832          1   19655267   19822066    365      18  1209154     0.036301      0.48552
440574       1   19913471   19966315     59       9  1209154       1.7307     0.041752
100532736    1   19913471   19994949    128      21  1209154       1.7838     0.037231
4681         1   19959723   19994949     84      18  1209154       1.6748     0.046988
3362         1   19981780   20016055     65       6  1209154     -0.42848      0.66585
255104       1   19998706   20136424    207      31  1209154      -1.6619      0.95173
54546        1   20130522   20151771     56      15  1209154      0.89752      0.18472
23252        1   20198356   20249438     52       6  1209154      0.76827      0.22116
30814        1   20236800   20260110     41       7  1209154       2.6092    0.0045377
5320         1   20291924   20316932     50       8  1209154       1.3731     0.084868
5322         1   20376157   20428394     85      11  1209154      0.95227      0.17048
26279        1   20429143   20456059     43      11  1209154     -0.86532      0.80657
64600        1   20455823   20486879     34      10  1209154      0.59519      0.27586
391013       1   20480484   20511687     46       8  1209154      0.92797      0.17671
127733       1   20502578   20532540     20       3  1209154       2.4058    0.0080695
127731       1   20607412   20691662    126      11  1209154       1.4636     0.071655
55450        1   20798884   20822728     19       5  1209154       1.6823     0.046255
79594        1   20815941   20844674     25       4  1209154       1.9218     0.027313
163933       1   20868932   20891513     49       9  1209154       3.9648   3.6729e-05
978          1   20905444   20955401    186      18  1209154       4.1767   1.4788e-05
65018        1   20949948   20988004    100       9  1209154       2.3941    0.0083311
1650         1   20968260   20998037     73       7  1209154        1.768     0.038533
57576        1   20980475   21054317    163      32  1209154       2.7274    0.0031917
400745       1   21036225   21069133     60       9  1209154       3.2205   0.00063974
50809        1   21059170   21123808     59       4  1209154       3.4071   0.00032834
8672         1   21122785   21513381    387       8  1209154        2.855    0.0021516
1889         1   21533740   21682034    166      22  1209154       1.2073      0.11365
84224        1   21756583   21821393    131       9  1209154      0.72566      0.23402
249          1   21825475   21914905    203      23  1209154       1.7807     0.037484
5909         1   21912708   22006010    205      35  1209154       1.7225     0.042492
84196        1   21994791   22119688    123      13  1209154      0.34936      0.36341
401944       1   22128758   22161714     42       9  1209154       3.0845    0.0010194
3339         1   22138737   22273750    154      14  1209154       5.8726   2.1447e-09
23436        1   22293418   22325847    173      14  1209154       4.5203   3.0872e-06
10136        1   22318149   22349035    107       9  1209154       3.8297   6.4143e-05
998          1   22369120   22429439     40       3  1209154      0.58616      0.27888
54361        1   22433798   22480474     58       9  1209154      0.56419      0.28631
9923         1   22768344   22867650     80       6  1209154       0.4438      0.32859
2046         1   22880004   22940087    140      18  1209154     0.039505      0.48424
712          1   22953118   22976175     53       5  1209154      0.50824      0.30564
714          1   22959969   22984603     66       6  1209154      0.60372      0.27302
713          1   22969682   22998130     60       7  1209154      0.76873      0.22103
2048         1   23027263   23251823    318      34  1209154     -0.36769      0.64345
646262       1   23269536   23309524     83      10  1209154       4.3234   7.6806e-06
729059       1   23327327   23352343     20       2  1209154       3.2847   0.00051042
23028        1   23335937   23420184     66       4  1209154       3.2398   0.00059803
7798         1   23400516   23514301    123       9  1209154       2.4318    0.0075114
3352         1   23508388   23531222     58       3  1209154      0.79917       0.2121
10236        1   23625953   23681143     28       2  1209154       4.9546   3.6237e-07
80818        1   23675941   23706357     47       5  1209154        5.727   5.1114e-09
6920         1   23697555   23761269     94      12  1209154        7.208   2.8388e-13
55616        1   23745056   23820750     71       6  1209154       7.4807    3.697e-14
1870         1   23822920   23867712     55       8  1209154         4.26    1.022e-05
3399         1   23874421   23896285     27       6  1209154       2.0627     0.019572
6135         1   24008269   24032915     24       4  1209154       1.9036     0.028484
6924         1   24059856   24098549     15       4  1209154       2.0232     0.021525
57095        1   24094876   24124722      8       3  1209154       1.0846      0.13905
11313        1   24107275   24132029      7       2  1209154      0.84234       0.1998
2582         1   24112089   24137294     13       2  1209154       1.1434      0.12644
3155         1   24118367   24175110     38       2  1209154       1.1728      0.12045
2517         1   24161567   24204859     89       4  1209154       1.6004      0.05476
1269         1   24187005   24295549    199      11  1209154      0.84764      0.19832
55629        1   24276301   24299952      2       1  1209154      0.45082      0.32606
10772        1   24282935   24316953      4       2  1209154      0.30499      0.38019
127294       1   24372531   24448665    168      16  1209154      0.79873      0.21222
58985        1   24436261   24479783     59      10  1209154      0.50603      0.30642
163702       1   24470647   24523765    135      16  1209154       1.4422     0.074629
57822        1   24635812   24700972     72      14  1209154       1.5144     0.064958
90529        1   24673489   24751587    115      10  1209154        2.828    0.0023417
57185        1   24732245   24809473    127       9  1209154       4.4814   3.7079e-06
11123        1   24818841   24873510     91       9  1209154       1.7081     0.043808
400746       1   24872567   24945819    218      26  1209154      0.76176       0.2231
10250        1   24959594   25009772     23       3  1209154      0.50189      0.30787
25932        1   25061760   25180815     62       3  1209154       4.4087    5.199e-06
864          1   25216002   25301648    152      20  1209154     -0.35943      0.64036
25949        1   25538767   25569013      2       1  1209154        4.641   1.7334e-06
57035        1   25558740   25584010      3       1  1209154       4.8335   6.7089e-07
6007         1   25588884   25666936      4       2  1209154       1.9389     0.026255
23585        1   25654789   25698852     15       2  1209154       3.8213   6.6375e-05
6006         1   25677853   25757363     65       2  1209154       3.9654   3.6632e-05
55219        1   25747388   25836700     86       2  1209154        3.957   3.7941e-05
26119        1   25860071   25905377     58       7  1209154       3.0245    0.0012451
57134        1   25933959   26121258    136      16  1209154      0.50309      0.30745
57190        1   26116667   26154713     63       4  1209154       1.1594      0.12316
56181        1   26136397   26169433     49       2  1209154      0.46023      0.32267
79000        1   26148414   26195939     70       2  1209154      0.42326      0.33605
164091       1   26177975   26212461     31       3  1209154       1.6315     0.051392
3925         1   26200670   26243368     37       2  1209154       2.6653    0.0038461
5051         1   26276258   26336366     87       4  1209154       3.2163   0.00064933
2134         1   26338266   26372955     41       4  1209154       5.0062   2.7755e-07
7780         1   26354513   26383439     38       3  1209154       4.3823   5.8722e-06
84676        1   26367792   26404142     63       4  1209154       5.0397   2.3315e-07
149420       1   26427656   26462039     56       1  1209154       4.6092    2.021e-06
79927        1   26475511   26499119     41       6  1209154       4.0983    2.081e-05
51042        1   26486388   26507364     41       5  1209154       2.9049    0.0018366
10256        1   26493981   26526375     67       8  1209154       3.3566   0.00039449
378807       1   26507119   26539033     64      11  1209154       5.1876    1.065e-07
64793        1   26550644   26615529    156      10  1209154       3.8548   5.7909e-05
83442        1   26596213   26618013     60       6  1209154       4.0335   2.7479e-05
91544        1   26598773   26654756    143       9  1209154       4.2878    9.023e-06
1043         1   26634411   26657014     64       8  1209154       4.3109   8.1294e-06
55057        1   26638350   26690621    144      16  1209154       5.4702   2.2477e-08
257101       1   26678125   26711023     88      11  1209154       6.1102   4.9753e-10
79727        1   26727269   26766219     50       8  1209154       5.4143   3.0764e-08
79947        1   26748773   26807797     52       7  1209154       7.5185     2.77e-14
3151         1   26788902   26813133     23       4  1209154       6.5287   3.3166e-11
6195         1   26846249   26911520     91      11  1209154       7.6995   6.8279e-15
101928728    1   27008623   27032896      8       2  1209154       6.1094        5e-10
8289         1   27012522   27118601     56       3  1209154       6.1094        5e-10
55650        1   27103739   27134894      4       2  1209154       6.1094        5e-10
84243        1   27143201   27194092     25       3  1209154       6.5236   3.4312e-11
2810         1   27179633   27200947     13       2  1209154       6.1094        5e-10
54707        1   27195872   27226869     19       2  1209154       6.1094        5e-10
63906        1   27206979   27236962     15       2  1209154       6.1094        5e-10
8431         1   27227975   27250567     13       2  1209154       6.1094        5e-10
10726        1   27238187   27283362     16       3  1209154       6.1094        5e-10
126695       1   27266047   27296901     10       2  1209154       6.1094        5e-10
388610       1   27310189   27337377      4       2  1209154         6.96   1.7016e-12
115572       1   27321511   27349333      4       2  1209154       6.9107   2.4116e-12
6548         1   27415300   27491621     46       2  1209154       1.3107     0.094983
23038        1   27551007   27645124     49       6  1209154       3.2441   0.00058906
84065        1   27638636   27672891     27       5  1209154       3.9971   3.2056e-05
84958        1   27658483   27690423     31       6  1209154       3.6772    0.0001179
9064         1   27671670   27703558     23       5  1209154       2.2392     0.012573
8547         1   27685601   27711315     17       4  1209154       1.0581      0.14501
388611       1   27695596   27719823     10       3  1209154     -0.40893      0.65871
2827         1   27709148   27732318      6       2  1209154      0.26263      0.39642
10163        1   27720734   27826678     62       1  1209154     -0.55942      0.71206
27245        1   27850756   27940463      9       4  1209154       1.5765     0.057456
2268         1   27928800   27971727     13       4  1209154       3.0582    0.0011135
2537         1   27982572   28008724     20       3  1209154      0.22641      0.41044
199870       1   28042490   28099426     59       1  1209154       1.6676     0.047694
23673        1   28089694   28160963     39       2  1209154      0.73571      0.23095
5511         1   28147252   28188183     22       2  1209154     -0.89161       0.8137
9473         1   28189055   28223196     57       7  1209154       2.5079    0.0060732
6118         1   28208035   28251255     89       5  1209154       2.6763    0.0037225
27293        1   28251456   28295663    103       8  1209154       3.3621   0.00038681
55113        1   28276504   28304604     29       7  1209154       5.6199   9.5519e-09
2140         1   28286855   28425173    135       9  1209154       6.1094        5e-10
5724         1   28463677   28530447     30       3  1209154      0.28959      0.38606
22826        1   28516789   28569542     70       2  1209154        0.272      0.39281
93974        1   28552602   28574616     40       1  1209154     -0.12961      0.55156
83667        1   28575963   28619002     35       2  1209154      0.84499      0.19906
54797        1   28645513   28672478     20       2  1209154       1.4505     0.073462
65979        1   28686093   28836881    221       2  1209154      0.44325      0.32879
1104         1   28822455   28875708     32       2  1209154      0.39064      0.34803
54952        1   28869529   28915057     29       2  1209154      0.67458      0.24997
115273       1   28908712   28931098      6       2  1209154      0.39903      0.34493
6883         1   28919608   28985416     28       2  1209154      0.47834       0.3162
10691        1   28985234   29052115     49       3  1209154      0.63691      0.26209
51441        1   29053133   29106287     39       2  1209154       0.8911      0.18644
4985         1   29128654   29200208    123      13  1209154       1.8108     0.035089
2035         1   29203603   29456558    222      16  1209154       2.8793    0.0019925
399474       1   29435937   29460421     27       3  1209154        2.663    0.0038722
6429         1   29464250   29518637     61       7  1209154       2.8662     0.002077
51102        1   29509385   29567460     79       7  1209154       2.7978    0.0025723
10076        1   29553028   29663325    152      18  1209154       2.3035     0.010625
4146         1   31174124   31206432    103       9  1209154      -0.6117      0.72963
7805         1   31195315   31240683     69      15  1209154      -1.3033      0.90377
9672         1   31332313   31391480     85      21  1209154       1.4199     0.077812
9698         1   31394353   31548838    124       7  1209154       2.2183     0.013268
79570        1   31642592   31722734    219      15  1209154       1.3323     0.091383
9410         1   31722415   31779644     89       4  1209154      0.21853      0.41351
51538        1   31759832   31848569    128       5  1209154      0.22196      0.41217
2170         1   31828100   31855923     32       4  1209154       0.8408      0.20023
347735       1   31872412   31917527    108       8  1209154     -0.10114      0.54028
64129        1   32032086   32063290     35       8  1209154      0.93415      0.17511
3061         1   32073290   32103214     31       2  1209154       2.1693      0.01503
553115       1   32085463   32120838     32       2  1209154       2.1695     0.015022
1307         1   32107848   32179768     82      10  1209154       1.6158     0.053073
576          1   32182718   32240494     29       5  1209154       2.0409     0.020632
90853        1   32246023   32291630     51       8  1209154       0.4631      0.32164
8073         1   32362022   32413988     22       3  1209154      -0.9184       0.8208
10657        1   32469295   32536460     12       2  1209154     -0.45524      0.67553
55116        1   32528503   32578467     31       2  1209154       1.6295     0.051606
23633        1   32563644   32652169     48       2  1209154       1.5623     0.059114
200081       1   32635293   32673886     25       2  1209154       1.4793     0.069527
79140        1   32656202   32680991     18       3  1209154       1.4023     0.080417
55721        1   32661236   32684288     15       3  1209154       1.2839     0.099584
149069       1   32664695   32691797     22       3  1209154        1.337     0.090609
56063        1   32670040   32697954     23       2  1209154        1.345     0.089317
8668         1   32677971   32707205     29       2  1209154        1.245      0.10656
84734        1   32702818   32724461     24       2  1209154      0.38682      0.34944
3932         1   32706840   32761766     24       4  1209154     -0.10986      0.54374
3065         1   32747708   32809227      5       3  1209154      0.62101       0.2673
65108        1   32789430   32811840      1       1  1209154      -2.4089        0.992
