GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
343071       1   12942727   12968094     21       5  140254     -0.71926      0.76401
441871       1   12966467   12990300      3       2  140254      0.10824       0.4569
440561       1   12988302   13017406     13       5  140254       2.6038    0.0046099
653606       1   13025543   13048381      6       3  140254      0.49108      0.31168
441873       1   13130447   13155000      4       2  140254      -2.0121      0.97789
440563       1   13172960   13194326     46       5  140254      -0.4456      0.67206
645359       1   13206688   13229898      2       1  140254     -0.06403      0.52553
343068       1   13349819   13379057     18       7  140254     -0.56776       0.7149
391002       1   13376646   13400765     11       4  140254     0.029825       0.4881
645382       1   13401517   13424502      2       1  140254      -1.3898       0.9177
343070       1   13411176   13438191      3       2  140254      -0.7499      0.77334
400736       1   13437414   13462656      3       1  140254     -0.37343      0.64559
391003       1   13464053   13487569     11       4  140254     -0.35088      0.63716
654348       1   13485254   13508260      4       2  140254      0.61537      0.26916
653619       1   13631973   13658987      2       1  140254     -0.74793      0.77275
645414       1   13684889   13708405      6       3  140254     -0.93723      0.82568
391004       1   13706088   13729064      2       1  140254     -0.59802      0.72509
645425       1   13726907   13757803      2       1  140254        1.158      0.12343
126755       1   13791445   13850242    163      30  140254       1.6534     0.049127
10630        1   13900252   13954452    127      24  140254      0.68927      0.24533
7799         1   14016714   14161574    139      19  140254      -1.0395      0.85071
23254        1   14209646   15454544   2728     230  140254      0.65059      0.25766
55092        1   15469028   15556974    325      21  140254      0.10945      0.45642
727684       1   15480692   15508120     65       8  140254      0.55976      0.28782
114827       1   15563730   15734767    334      32  140254    -0.083306       0.5332
79180        1   15726391   15766839     59      12  140254     -0.20033      0.57939
11330        1   15754938   15783153     38       6  140254     -0.79314      0.78615
63036        1   15773223   15808586     60       9  140254      0.61418      0.26955
51032        1   15792596   15827895     70       7  140254      0.79056       0.2146
842          1   15807896   15861407    142       6  140254       1.3045     0.096024
23341        1   15843343   15908228    118       5  140254      0.99528       0.1598
79814        1   15888194   15921605     99       6  140254      0.83218      0.20265
84301        1   15933953   16005539     93       2  140254     -0.74287      0.77122
6248         1   15976364   15998217     26       2  140254     -0.88723      0.81252
23207        1   16000632   16071264    101       5  140254      0.30614      0.37975
284723       1   16052721   16077884     26       3  140254      0.51063      0.30481
388595       1   16058987   16084292     28       4  140254      0.36267      0.35842
54751        1   16073107   16123089     63       8  140254       2.5069    0.0060891
440567       1   16123657   16144194     35       5  140254       1.9544     0.025325
23013        1   16164359   16276951     87       6  140254       3.8635   5.5895e-05
7709         1   16258364   16312627     46       6  140254       3.7623   8.4179e-05
101928566    1   16292626   16333701     95       8  140254       3.8508    5.886e-05
149563       1   16320731   16343184     84       8  140254       3.7306     9.55e-05
27129        1   16330523   16356084     79       7  140254       3.1469   0.00082493
1187         1   16338486   16370548    117      11  140254       3.2746   0.00052909
1188         1   16360231   16393821    119      14  140254       4.0856   2.1979e-05
348487       1   16374264   16410127     77       8  140254       3.1525   0.00080927
1969         1   16440832   16492582     65      10  140254       1.1113      0.13322
128272       1   16514599   16549104     75       4  140254       1.4867     0.068548
101927546    1   16541343   16563528     25       3  140254        1.214      0.11237
79363        1   16548182   16573659     26       3  140254      0.96569       0.1671
54455        1   16563339   16688965    149       5  140254      0.63097      0.26403
26099        1   16683525   16734643     48       5  140254      0.50738      0.30595
374955       1   16712101   16773919     64      10  140254        0.379      0.35235
55707        1   16757167   16796585     40       4  140254        1.531     0.062885
100133301    1   16855561   16876198      5       1  140254     -0.40448      0.65707
55672        1   16878922   16950100     23      11  140254      -1.1541      0.87576
729574       1   16989498   17010007     13       3  140254       1.8655     0.031053
729587       1   17050447   17070956      1       1  140254     -0.50808       0.6943
11223        1   17071129   17100975      5       3  140254       1.1072      0.13411
9696         1   17238445   17309474     77       9  140254     0.089206      0.46446
4237         1   17290997   17318081     35       4  140254      0.86042      0.19478
23400        1   17302453   17348467     58       5  140254      0.88326      0.18855
6390         1   17335217   17390665    108       7  140254      0.42549      0.33524
11240        1   17383256   17455948    214      11  140254      0.85549      0.19614
29943        1   17521621   17582501    148      28  140254      -1.1841      0.88182
51702        1   17565593   17620728    130      17  140254     -0.21588      0.58546
23569        1   17624690   17700495    277      17  140254     -0.69059      0.75509
353238       1   17688741   17738195    166      12  140254      -1.6173       0.9471
55920        1   17723251   17776250     80       5  140254        -1.64       0.9495
55160        1   17836693   18034370    242      20  140254      0.18624      0.42613
81569        1   18071808   18163558    160      15  140254      -0.8182      0.79338
84966        1   18424240   18714977    643      86  140254       1.9563     0.025214
127707       1   18797424   18822540     77       9  140254      -1.0344      0.84952
5081         1   18947500   19085360    215      39  140254      0.63686      0.26211
80834        1   19156093   19196155    128      21  140254      -1.8825      0.97012
8659         1   19187924   19239293     96      18  140254      -1.1432      0.87353
126917       1   19220774   19292826    116      15  140254       0.1378       0.4452
23352        1   19391000   19546812    127       7  140254      0.11253       0.4552
23065        1   19532158   19588053     88       9  140254     -0.90628      0.81761
51154        1   19568075   19596622     63       8  140254      -1.0426      0.85143
22977        1   19599057   19625280     26       6  140254       1.1231       0.1307
8574         1   19619202   19648640     52       9  140254      0.54166      0.29403
54896        1   19628740   19668925     94      10  140254      0.32305      0.37333
832          1   19655267   19822066    365      18  140254     -0.28875      0.61361
440574       1   19913471   19966315     59       9  140254       -2.069      0.98073
100532736    1   19913471   19994949    128      21  140254      -1.0221      0.84663
4681         1   19959723   19994949     84      18  140254     -0.27282       0.6075
3362         1   19981780   20016055     65       6  140254      0.60448      0.27276
255104       1   19998706   20136424    207      31  140254      0.59542      0.27578
54546        1   20130522   20151771     56      15  140254      0.67886      0.24861
23252        1   20198356   20249438     52       6  140254      0.55729      0.28867
30814        1   20236800   20260110     41       7  140254      0.58206      0.28026
5320         1   20291924   20316932     50       8  140254       1.7501     0.040047
5322         1   20376157   20428394     85      11  140254     -0.10716      0.54267
26279        1   20429143   20456059     43      11  140254     -0.70793       0.7605
64600        1   20455823   20486879     34      10  140254    -0.007761       0.5031
391013       1   20480484   20511687     46       8  140254     -0.53632      0.70413
127733       1   20502578   20532540     20       3  140254      -2.1252      0.98322
127731       1   20607412   20691662    126      11  140254     -0.55026      0.70893
55450        1   20798884   20822728     19       5  140254      -1.0061      0.84282
79594        1   20815941   20844674     25       4  140254     -0.51606      0.69709
163933       1   20868932   20891513     49       9  140254     -0.57948      0.71887
978          1   20905444   20955401    186      18  140254      0.31344      0.37697
65018        1   20949948   20988004    100       9  140254      0.80648      0.20998
1650         1   20968260   20998037     73       7  140254       0.7382       0.2302
57576        1   20980475   21054317    163      32  140254     -0.13361      0.55314
400745       1   21036225   21069133     60       9  140254       1.4177     0.078133
50809        1   21059170   21123808     59       4  140254       2.4106    0.0079639
8672         1   21122785   21513381    387       8  140254       2.3785    0.0086909
1889         1   21533740   21682034    166      22  140254     -0.48829      0.68733
84224        1   21756583   21821393    131       9  140254      -1.1841      0.88181
249          1   21825475   21914905    203      23  140254      0.65325       0.2568
5909         1   21912708   22006010    205      35  140254      -0.5231      0.69955
84196        1   21994791   22119688    123      13  140254      0.75326      0.22565
401944       1   22128758   22161714     42       9  140254     -0.68326      0.75278
3339         1   22138737   22273750    154      14  140254      0.22943      0.40927
23436        1   22293418   22325847    173      14  140254      0.55622      0.28903
10136        1   22318149   22349035    107       9  140254     -0.24115      0.59528
998          1   22369120   22429439     40       3  140254    -0.062825      0.52505
54361        1   22433798   22480474     58       9  140254     -0.41137       0.6596
9923         1   22768344   22867650     80       6  140254       1.2506      0.10553
2046         1   22880004   22940087    140      18  140254        1.492     0.067849
712          1   22953118   22976175     53       5  140254     -0.62136      0.73282
714          1   22959969   22984603     66       6  140254      0.15467      0.43854
713          1   22969682   22998130     60       7  140254       0.8052      0.21035
2048         1   23027263   23251823    318      34  140254     -0.72804       0.7667
646262       1   23269536   23309524     83      10  140254    -0.059151      0.52358
729059       1   23327327   23352343     20       2  140254       0.5262      0.29937
23028        1   23335937   23420184     66       4  140254       0.4763      0.31693
7798         1   23400516   23514301    123       9  140254    -0.010619      0.50424
3352         1   23508388   23531222     58       3  140254      0.73528      0.23109
10236        1   23625953   23681143     28       2  140254     -0.69396      0.75615
80818        1   23675941   23706357     47       5  140254     -0.13977      0.55558
6920         1   23697555   23761269     94      12  140254      0.30168      0.38145
55616        1   23745056   23820750     71       6  140254      0.67439      0.25003
1870         1   23822920   23867712     55       8  140254      0.98451      0.16243
3399         1   23874421   23896285     27       6  140254      -0.3173      0.62449
6135         1   24008269   24032915     24       4  140254       1.9945     0.023049
6924         1   24059856   24098549     15       4  140254      0.76672      0.22162
57095        1   24094876   24124722      8       3  140254      -1.1368      0.87218
11313        1   24107275   24132029      7       2  140254     -0.78947      0.78508
2582         1   24112089   24137294     13       2  140254     -0.61458      0.73059
3155         1   24118367   24175110     38       2  140254     -0.42066        0.663
2517         1   24161567   24204859     89       4  140254      -1.1526      0.87546
1269         1   24187005   24295549    199      11  140254     -0.29561      0.61624
55629        1   24276301   24299952      2       1  140254       1.9718     0.024316
10772        1   24282935   24316953      4       2  140254       1.6139     0.053278
127294       1   24372531   24448665    168      16  140254       1.2307      0.10922
58985        1   24436261   24479783     59      10  140254       2.2876     0.011081
163702       1   24470647   24523765    135      16  140254       -1.061      0.85566
57822        1   24635812   24700972     72      14  140254       4.1257   1.8484e-05
90529        1   24673489   24751587    115      10  140254       4.1806   1.4539e-05
57185        1   24732245   24809473    127       9  140254       3.4913   0.00024031
11123        1   24818841   24873510     91       9  140254       2.6026    0.0046265
400746       1   24872567   24945819    218      26  140254      0.92277      0.17806
10250        1   24959594   25009772     23       3  140254       1.6945     0.045087
25932        1   25061760   25180815     62       3  140254       2.7714     0.002791
864          1   25216002   25301648    152      20  140254       1.7132     0.043335
25949        1   25538767   25569013      2       1  140254       0.2032      0.41949
57035        1   25558740   25584010      3       1  140254      0.59191      0.27696
6007         1   25588884   25666936      4       2  140254      0.20941      0.41706
23585        1   25654789   25698852     15       2  140254      0.93101      0.17592
6006         1   25677853   25757363     65       2  140254       1.0825      0.13951
55219        1   25747388   25836700     86       2  140254       1.1681      0.12138
26119        1   25860071   25905377     58       7  140254     0.077159      0.46925
57134        1   25933959   26121258    136      16  140254     0.068418      0.47273
57190        1   26116667   26154713     63       4  140254       1.5278     0.063287
56181        1   26136397   26169433     49       2  140254       1.7792     0.037607
79000        1   26148414   26195939     70       2  140254       1.6972     0.044827
164091       1   26177975   26212461     31       3  140254      0.93075      0.17599
3925         1   26200670   26243368     37       2  140254     -0.13656      0.55431
5051         1   26276258   26336366     87       4  140254      0.39129      0.34779
2134         1   26338266   26372955     41       4  140254      0.17848      0.42917
7780         1   26354513   26383439     38       3  140254      0.16817      0.43322
84676        1   26367792   26404142     63       4  140254      -0.3995      0.65524
149420       1   26427656   26462039     56       1  140254       -2.078      0.98115
79927        1   26475511   26499119     41       6  140254     -0.79455      0.78656
51042        1   26486388   26507364     41       5  140254     -0.51255      0.69587
10256        1   26493981   26526375     67       8  140254    -0.017105      0.50682
378807       1   26507119   26539033     64      11  140254    0.0068819      0.49725
64793        1   26550644   26615529    156      10  140254      0.74562      0.22795
83442        1   26596213   26618013     60       6  140254      0.52873       0.2985
91544        1   26598773   26654756    143       9  140254      0.74041      0.22953
1043         1   26634411   26657014     64       8  140254        1.015      0.15506
55057        1   26638350   26690621    144      16  140254      0.98145      0.16318
257101       1   26678125   26711023     88      11  140254     -0.57763      0.71824
79727        1   26727269   26766219     50       8  140254       2.7523    0.0029591
79947        1   26748773   26807797     52       7  140254        2.197     0.014012
3151         1   26788902   26813133     23       4  140254       1.1483      0.12541
6195         1   26846249   26911520     91      11  140254       1.5364     0.062216
101928728    1   27008623   27032896      8       2  140254      0.25017      0.40123
8289         1   27012522   27118601     56       3  140254      0.26743      0.39457
55650        1   27103739   27134894      4       2  140254     -0.97705      0.83573
84243        1   27143201   27194092     25       3  140254     -0.94688      0.82815
2810         1   27179633   27200947     13       2  140254      -1.0347      0.84959
54707        1   27195872   27226869     19       2  140254     -0.92743      0.82315
63906        1   27206979   27236962     15       2  140254     -0.79808      0.78759
8431         1   27227975   27250567     13       2  140254       -1.053      0.85384
10726        1   27238187   27283362     16       3  140254     -0.88263      0.81128
126695       1   27266047   27296901     10       2  140254     -0.26294       0.6037
388610       1   27310189   27337377      4       2  140254      -0.8113       0.7914
115572       1   27321511   27349333      4       2  140254      0.27877      0.39021
6548         1   27415300   27491621     46       2  140254       2.8386    0.0022655
23038        1   27551007   27645124     49       6  140254      0.63318      0.26331
84065        1   27638636   27672891     27       5  140254       2.0898     0.018319
84958        1   27658483   27690423     31       6  140254       3.0275    0.0012328
9064         1   27671670   27703558     23       5  140254       3.1453   0.00082958
8547         1   27685601   27711315     17       4  140254       2.5111    0.0060179
388611       1   27695596   27719823     10       3  140254       2.8056    0.0025115
2827         1   27709148   27732318      6       2  140254       1.8111     0.035065
10163        1   27720734   27826678     62       1  140254         1.69     0.045518
27245        1   27850756   27940463      9       4  140254       1.4197      0.07784
2268         1   27928800   27971727     13       4  140254       2.2558      0.01204
2537         1   27982572   28008724     20       3  140254       -0.881      0.81084
199870       1   28042490   28099426     59       1  140254      0.58956      0.27774
23673        1   28089694   28160963     39       2  140254       1.1557      0.12391
5511         1   28147252   28188183     22       2  140254       1.2752      0.10113
9473         1   28189055   28223196     57       7  140254      0.74239      0.22893
6118         1   28208035   28251255     89       5  140254      0.80839      0.20943
27293        1   28251456   28295663    103       8  140254      0.98096      0.16331
55113        1   28276504   28304604     29       7  140254     -0.93921      0.82619
2140         1   28286855   28425173    135       9  140254     -0.56506      0.71398
5724         1   28463677   28530447     30       3  140254       1.1933      0.11638
22826        1   28516789   28569542     70       2  140254      0.93797      0.17413
93974        1   28552602   28574616     40       1  140254       1.0059      0.15723
83667        1   28575963   28619002     35       2  140254       1.1117      0.13314
54797        1   28645513   28672478     20       2  140254       1.5171     0.064622
65979        1   28686093   28836881    221       2  140254       1.3836      0.08324
1104         1   28822455   28875708     32       2  140254       1.5346     0.062441
54952        1   28869529   28915057     29       2  140254       1.3939     0.081668
115273       1   28908712   28931098      6       2  140254       1.8986     0.028808
6883         1   28919608   28985416     28       2  140254         1.67     0.047459
10691        1   28985234   29052115     49       3  140254       1.2966     0.097384
51441        1   29053133   29106287     39       2  140254       1.6047     0.054284
4985         1   29128654   29200208    123      13  140254     -0.21765      0.58615
2035         1   29203603   29456558    221      16  140254      -1.0432      0.85157
399474       1   29435937   29460421     27       3  140254     -0.88219      0.81116
6429         1   29464250   29518637     61       7  140254     -0.77105      0.77966
51102        1   29509385   29567460     79       7  140254      -0.6093      0.72884
10076        1   29553028   29663325    152      18  140254       1.1883      0.11735
4146         1   31174124   31206432    103       9  140254     -0.46366      0.67855
7805         1   31195315   31240683     69      15  140254     -0.85475      0.80366
9672         1   31332313   31391480     85      21  140254       1.6036     0.054397
9698         1   31394353   31548838    124       7  140254       1.3785     0.084021
79570        1   31642592   31722734    219      15  140254       1.2198      0.11126
9410         1   31722415   31779644     89       4  140254      0.61546      0.26913
51538        1   31759832   31848569    128       5  140254      0.74576      0.22791
2170         1   31828100   31855923     32       4  140254       1.5152     0.064863
347735       1   31872412   31917527    108       8  140254    -0.086696      0.53454
64129        1   32032086   32063290     35       8  140254      0.05419      0.47839
3061         1   32073290   32103214     31       2  140254      0.76203      0.22302
553115       1   32085463   32120838     32       2  140254      0.73279      0.23184
1307         1   32107848   32179768     82      10  140254       1.0274      0.15212
576          1   32182718   32240494     29       5  140254       1.0407      0.14901
90853        1   32246023   32291630     51       8  140254      0.72394      0.23455
8073         1   32362022   32413988     22       3  140254      0.61129       0.2705
10657        1   32469295   32536460     12       2  140254      -1.3635      0.91363
55116        1   32528503   32578467     31       2  140254      0.73576      0.23094
23633        1   32563644   32652169     48       2  140254      0.69396      0.24386
200081       1   32635293   32673886     25       2  140254      0.58933      0.27782
79140        1   32656202   32680991     18       3  140254      0.44812      0.32703
55721        1   32661236   32684288     15       3  140254      0.33701      0.36805
149069       1   32664695   32691797     22       3  140254      0.43686      0.33111
56063        1   32670040   32697954     23       2  140254      0.50869      0.30549
8668         1   32677971   32707205     29       2  140254      0.84976      0.19773
84734        1   32702818   32724461     24       2  140254       1.4352     0.075622
3932         1   32706840   32761766     24       4  140254        1.462     0.071867
3065         1   32747708   32809227      5       3  140254      0.22693      0.41024
65108        1   32789430   32811840      1       1  140254       1.4227      0.07741
81629        1   32808365   32840098      2       1  140254     -0.69937      0.75784
100128071    1   32816871   32837844      2       1  140254     -0.69937      0.75784
55108        1   32820704   32870062      3       1  140254     -0.96431      0.83255
728116       1   32920658   32963460     11       2  140254      -1.4995      0.93312
653121       1   32994772   33081542     62       5  140254      0.31226      0.37742
339487       1   33076421   33126565     62       2  140254       2.4172    0.0078205
5928         1   33106749   33161812     67       3  140254       2.4601    0.0069445
81493        1   33135507   33178361     44       3  140254       2.4898    0.0063909
57648        1   33197492   33250571     46       8  140254      0.37022      0.35561
8565         1   33230840   33293633     47       3  140254      0.24071      0.40489
64766        1   33272368   33334480     33       3  140254      0.28706      0.38703
252995       1   33317869   33348093     16       3  140254      0.16832      0.43317
3208         1   33341688   33370247     10       3  140254      0.86283      0.19412
113452       1   33350196   33377041      6       2  140254      0.52103      0.30117
127544       1   33392050   33440467     36       2  140254      0.54588      0.29257
204          1   33463541   33512512     39       1  140254     -0.63944      0.73873
113451       1   33536711   33596132     40       2  140254     -0.95918      0.83127
55223        1   33601000   33657671     75       3  140254      0.11569      0.45395
