GENE       CHR      START       STOP  NSNPS  NPARAM        N        ZSTAT            P
8718         1    6510787    6537432      9       2  1199124     -0.54588      0.70743
57449        1    6516152    6590121    107      13  1199124       2.4256    0.0076417
79707        1    6571407    6624658    127       3  1199124        2.726     0.003205
80835        1    6604987    6649817     72       5  1199124       2.5698    0.0050873
3104         1    6630051    6659340     30       7  1199124      0.45658      0.32399
9903         1    6640784    6672958     28       5  1199124      0.39959      0.34473
148479       1    6663756    6694093     26       4  1199124      0.50921       0.3053
90326        1    6674925    6705646     33       4  1199124      0.19583      0.42237
55735        1    6684228    6771966    101       7  1199124      0.25898      0.39783
23261        1    6835384    7839766   1665     136  1199124      0.23476       0.4072
9341         1    7821329    7851492     51      10  1199124       1.4837      0.06894
8863         1    7834413    7915241    155      16  1199124      0.66484      0.25308
10911        1    7897672    7923551     62      12  1199124      0.32961      0.37085
3604         1    7965931    8013225     59       7  1199124      0.90765      0.18203
11315        1    8011714    8055342     40       5  1199124      0.40351      0.34329
54206        1    8061779    8096393     23       3  1199124      0.10014      0.46012
50651        1    8368171    8414227     91      11  1199124       2.2592     0.011936
473          1    8402464    8887699    413      13  1199124       2.2416     0.012493
2023         1    8911059    8949151     44       4  1199124     -0.98383       0.8374
765          1    8995893    9045151    108      25  1199124        1.189      0.11722
155184       1    9053359    9096404    115      22  1199124       1.4731     0.070356
6518         1    9087005    9141763    155      17  1199124       2.3069     0.010531
80045        1    9153472    9199229     77       9  1199124      0.19778      0.42161
9563         1    9284822    9341396    129      15  1199124       3.8441     6.05e-05
80176        1    9325202    9439591    289      40  1199124       2.2271     0.012971
84275        1    9589528    9652831     50       3  1199124      0.90757      0.18205
199953       1    9638932    9684935     38       3  1199124      0.85745       0.1956
5293         1    9701789    9799172    108      16  1199124      0.68187      0.24766
22883        1    9779079    9894550     93       5  1199124     -0.65456      0.74362
56998        1    9898334    9980316     47       4  1199124      0.63004      0.26433
84328        1    9972168   10013460     57       6  1199124       1.4397      0.07498
64802        1    9993486   10055556     63       6  1199124       1.4829     0.069048
116362       1   10047255   10086078     30       3  1199124      0.84802      0.19821
10277        1   10083041   10251297     94      13  1199124        1.808     0.035301
23095        1   10260606   10451664    268       7  1199124       3.0536    0.0011305
5226         1   10448884   10490565     83       9  1199124       3.6915   0.00011146
378708       1   10479944   10520239     85       8  1199124       3.8745   5.3418e-05
100526739    1   10480159   10522060     87       8  1199124       3.8675   5.4971e-05
1325         1   10499776   10522060     27       4  1199124       2.9564    0.0015564
1676         1   10510588   10542613     40       7  1199124        4.398   5.4615e-06
5195         1   10525003   10700815    282      18  1199124        4.451   4.2736e-06
54897        1   10686661   10866733    241      47  1199124       4.4129   5.0989e-06
148345       1   10996530   11052094    130      15  1199124     -0.58465      0.72061
23435        1   11062462   11095549     54       5  1199124      -1.4658      0.92865
10747        1   11076580   11117296     60       5  1199124      -1.6406      0.94956
6723         1   11104649   11130091     50       4  1199124     -0.66706      0.74763
5394         1   11116675   11169961    119       4  1199124      -0.6511      0.74251
2475         1   11156588   11332614    281       6  1199124     -0.62595      0.73433
10218        1   11239346   11266038     35       2  1199124     -0.77947      0.78215
29914        1   11323255   11358491     28       3  1199124       0.3466      0.36445
57540        1   11529295   11607640    146      11  1199124       1.3537     0.087916
26232        1   11697924   11724888     38      12  1199124     -0.26688      0.60522
93611        1   11704432   11733384     48      13  1199124     -0.59471      0.72398
26270        1   11714150   11744411     62      11  1199124     -0.23716      0.59373
10459        1   11724537   11761678     82      16  1199124    -0.083387      0.53323
374946       1   11741781   11790336    104      21  1199124      0.39867      0.34507
57085        1   11786142   11820828     61      10  1199124       1.7513     0.039949
284498       1   11813827   11859642    145      10  1199124       1.9874      0.02344
4524         1   11835787   11876160    145       7  1199124       2.3348    0.0097771
1185         1   11856153   11913201    154       9  1199124       3.2174   0.00064669
4878         1   11895766   11917840     45       7  1199124       3.8252   6.5333e-05
4879         1   11907521   11928992     40       7  1199124       3.6577   0.00012725
90231        1   11969645   11996485     57       7  1199124        4.672   1.4911e-06
5351         1   11984724   12045599    110      10  1199124       4.6664   1.5329e-06
9927         1   12030238   12083572    105       9  1199124       3.4385   0.00029246
60672        1   12069299   12102106     40       7  1199124       2.0014     0.022676
943          1   12113434   12214264    155      33  1199124     -0.87529      0.80929
7133         1   12217044   12279279    102      15  1199124    -0.047699      0.51902
55187        1   12280101   12582099    204      12  1199124       1.5048      0.06619
9249         1   12617939   12687820    162      24  1199124      0.54176      0.29399
343066       1   12694566   12737097     36       4  1199124     -0.53157      0.70249
126767       1   12766118   12798726     55       5  1199124     -0.50815      0.69432
93190        1   12796163   12831102     64       4  1199124     -0.17234      0.56842
390999       1   12824984   12848049     22       3  1199124     -0.04825      0.51924
65121        1   12841546   12866777     46       4  1199124      0.19701      0.42191
440560       1   12874468   12901264     74       9  1199124     -0.19937      0.57901
343069       1   12897261   12918578     32      11  1199124      0.04438       0.4823
65122        1   12906941   12931764     18       5  1199124      0.93779      0.17418
400735       1   12929033   12956025     29       5  1199124       1.3373     0.090554
343071       1   12942727   12968094     21       5  1199124       1.2216      0.11093
441871       1   12966467   12990300      3       2  1199124      0.58784      0.27832
440561       1   12988302   13017406     13       5  1199124      0.42611      0.33501
653606       1   13025543   13048381      6       3  1199124      -1.5285       0.9368
441873       1   13130447   13155000      4       2  1199124      0.26658       0.3949
440563       1   13172960   13194326     46       5  1199124      0.44283      0.32894
645359       1   13206688   13229898      2       1  1199124    0.0090013      0.49641
343068       1   13349819   13379057     18       7  1199124     -0.48673      0.68677
391002       1   13376646   13400765     11       4  1199124     -0.78616      0.78411
645382       1   13401517   13424502      2       1  1199124     -0.26519      0.60457
343070       1   13411176   13438191      3       2  1199124     -0.71956       0.7641
400736       1   13437414   13462656      3       1  1199124       1.8827     0.029873
391003       1   13464053   13487569     11       4  1199124       1.5038      0.06632
654348       1   13485254   13508260      4       2  1199124       1.4534     0.073062
653619       1   13631973   13658987      2       1  1199124      -1.9398       0.9738
645414       1   13684889   13708405      6       3  1199124     -0.82552      0.79546
391004       1   13706088   13729064      2       1  1199124      0.62053      0.26745
645425       1   13726907   13757803      2       1  1199124    -0.084986      0.53386
126755       1   13791445   13850242    163      30  1199124      0.34413      0.36537
10630        1   13900252   13954452    127      24  1199124      -1.2487      0.89412
7799         1   14016714   14161574    139      19  1199124       1.2029      0.11451
23254        1   14209646   15454544   2729     231  1199124      0.75939      0.22381
55092        1   15469028   15556974    325      21  1199124       2.0041      0.02253
727684       1   15480692   15508120     65       8  1199124        1.212      0.11276
114827       1   15563730   15734767    334      32  1199124       1.4993     0.066899
79180        1   15726391   15766839     59      12  1199124       2.7041    0.0034242
11330        1   15754938   15783153     38       6  1199124       0.5596      0.28788
63036        1   15773223   15808586     60       9  1199124        3.104   0.00095462
51032        1   15792596   15827895     70       7  1199124       5.2614   7.1495e-08
842          1   15807896   15861407    142       6  1199124       4.3924   5.6064e-06
23341        1   15843343   15908228    118       5  1199124       3.9983     3.19e-05
79814        1   15888194   15921605     99       6  1199124       4.1177   1.9135e-05
84301        1   15933953   16005539     93       2  1199124       3.6271   0.00014331
6248         1   15976364   15998217     26       2  1199124       3.6857   0.00011405
23207        1   16000632   16071264    101       5  1199124       4.4066   5.2495e-06
284723       1   16052721   16077884     26       3  1199124       5.3852   3.6183e-08
388595       1   16058987   16084292     28       4  1199124       5.6187   9.6199e-09
54751        1   16073107   16123089     63       8  1199124       4.7638      9.5e-07
440567       1   16123657   16144194     35       5  1199124       4.4771   3.7832e-06
23013        1   16164359   16276951     87       6  1199124       3.4027   0.00033363
7709         1   16258364   16312627     46       6  1199124       3.7606   8.4762e-05
101928566    1   16292626   16333701     95       8  1199124       3.3293   0.00043536
149563       1   16320731   16343184     84       8  1199124         3.72   9.9611e-05
27129        1   16330523   16356084     79       7  1199124       3.5778   0.00017327
1187         1   16338486   16370548    117      11  1199124       3.5354   0.00020356
1188         1   16360231   16393821    119      14  1199124       5.0911   1.7803e-07
348487       1   16374264   16410127     77       8  1199124       5.5169   1.7248e-08
1969         1   16440832   16492582     65      10  1199124       7.5663   1.9207e-14
128272       1   16514599   16549104     75       4  1199124       7.6995   6.8279e-15
101927546    1   16541343   16563528     25       3  1199124       5.7896   3.5275e-09
79363        1   16548182   16573659     26       3  1199124       6.0671   6.5117e-10
54455        1   16563339   16688965    149       5  1199124       5.1657    1.198e-07
26099        1   16683525   16734643     48       5  1199124       5.1257   1.4824e-07
374955       1   16712101   16773919     64      10  1199124       4.8952   4.9099e-07
55707        1   16757167   16796585     40       4  1199124      0.85074      0.19746
100133301    1   16855561   16876198      5       1  1199124     -0.19484      0.57724
55672        1   16878922   16950100     23      11  1199124       2.1118     0.017353
729574       1   16989498   17010007     13       3  1199124       1.0773      0.14066
729587       1   17050447   17070956      1       1  1199124      0.50437        0.307
11223        1   17071129   17100975      5       3  1199124     -0.41629       0.6614
9696         1   17238445   17309474     77       9  1199124       2.2857     0.011136
4237         1   17290997   17318081     35       4  1199124       1.5574     0.059685
23400        1   17302453   17348467     58       5  1199124       1.4866     0.068567
6390         1   17335217   17390665    108       7  1199124       2.1979     0.013976
11240        1   17383256   17455948    214      11  1199124      0.87321      0.19127
29943        1   17521621   17582501    148      28  1199124        -0.48      0.68439
51702        1   17565593   17620728    130      17  1199124     -0.66267      0.74623
23569        1   17624690   17700495    277      17  1199124      -1.7822      0.96264
353238       1   17688741   17738195    166      12  1199124      -1.7181      0.95711
55920        1   17723251   17776250     80       5  1199124      -1.2775      0.89929
55160        1   17836693   18034370    242      20  1199124      -1.1903      0.88305
81569        1   18071808   18163558    160      15  1199124       1.4688     0.070943
84966        1   18424240   18714977    643      86  1199124      0.78956      0.21489
127707       1   18797424   18822540     77       9  1199124       6.4112   7.2178e-11
5081         1   18947500   19085360    215      39  1199124      0.39667      0.34581
80834        1   19156093   19196155    128      21  1199124      0.61065      0.27072
8659         1   19187924   19239293     96      18  1199124     -0.16852      0.56691
126917       1   19220774   19292826    116      15  1199124     -0.55089      0.70915
23352        1   19391000   19546812    127       7  1199124     -0.16072      0.56384
23065        1   19532158   19588053     88       9  1199124      0.98515      0.16227
51154        1   19568075   19596622     63       8  1199124      0.80851       0.2094
22977        1   19599057   19625280     26       6  1199124       0.7771      0.21855
8574         1   19619202   19648640     52       9  1199124        1.465     0.071458
54896        1   19628740   19668925     94      10  1199124       2.2051     0.013724
832          1   19655267   19822066    365      18  1199124       3.7166   0.00010097
440574       1   19913471   19966315     59       9  1199124     -0.12651      0.55034
100532736    1   19913471   19994949    128      21  1199124     -0.19725      0.57818
4681         1   19959723   19994949     84      18  1199124      -0.2737      0.60784
3362         1   19981780   20016055     65       6  1199124      0.33507      0.36879
255104       1   19998706   20136424    207      31  1199124       2.3075     0.010514
54546        1   20130522   20151771     56      15  1199124       1.0929      0.13721
23252        1   20198356   20249438     52       6  1199124     -0.49611      0.69009
30814        1   20236800   20260110     41       7  1199124    -0.053521      0.52134
5320         1   20291924   20316932     50       8  1199124     -0.56509      0.71399
5322         1   20376157   20428394     85      11  1199124      -1.7636       0.9611
26279        1   20429143   20456059     43      11  1199124     -0.64355      0.74007
64600        1   20455823   20486879     34      10  1199124      0.64195      0.26045
391013       1   20480484   20511687     46       8  1199124       1.3262     0.092393
127733       1   20502578   20532540     20       3  1199124      0.90358      0.18311
127731       1   20607412   20691662    126      11  1199124       1.6438     0.050112
55450        1   20798884   20822728     19       5  1199124     -0.75924      0.77615
79594        1   20815941   20844674     25       4  1199124     -0.21332      0.58446
163933       1   20868932   20891513     49       9  1199124      -1.3781      0.91591
978          1   20905444   20955401    186      18  1199124       1.0178      0.15439
65018        1   20949948   20988004    100       9  1199124      0.90871      0.18175
1650         1   20968260   20998037     73       7  1199124      0.91777      0.17937
57576        1   20980475   21054317    163      32  1199124       1.9746     0.024157
400745       1   21036225   21069133     60       9  1199124       2.7036    0.0034301
50809        1   21059170   21123808     59       4  1199124       1.0256      0.15254
8672         1   21122785   21513381    387       8  1199124      0.96353      0.16764
1889         1   21533740   21682034    166      22  1199124       2.8714    0.0020434
84224        1   21756583   21821393    131       9  1199124      0.47933      0.31585
249          1   21825475   21914905    203      23  1199124       1.7482     0.040218
5909         1   21912708   22006010    205      35  1199124       1.8905     0.029345
84196        1   21994791   22119688    123      13  1199124       2.7145    0.0033184
401944       1   22128758   22161714     42       9  1199124     -0.15063      0.55986
3339         1   22138737   22273750    154      14  1199124     -0.90684      0.81775
23436        1   22293418   22325847    173      14  1199124    -0.062907      0.52508
10136        1   22318149   22349035    107       9  1199124     0.046739      0.48136
998          1   22369120   22429439     40       3  1199124      0.53327      0.29692
54361        1   22433798   22480474     58       9  1199124      0.25338      0.39999
9923         1   22768344   22867650     80       6  1199124      0.61725      0.26854
2046         1   22880004   22940087    140      18  1199124    -0.029594       0.5118
712          1   22953118   22976175     53       5  1199124     -0.88926      0.81307
714          1   22959969   22984603     66       6  1199124     -0.73244      0.76805
713          1   22969682   22998130     60       7  1199124     -0.44403      0.67149
2048         1   23027263   23251823    318      34  1199124        1.936     0.026433
646262       1   23269536   23309524     83      10  1199124       4.7506   1.0142e-06
729059       1   23327327   23352343     20       2  1199124       5.2212   8.8897e-08
23028        1   23335937   23420184     66       4  1199124       5.3547   4.2846e-08
7798         1   23400516   23514301    123       9  1199124       5.9013   1.8037e-09
3352         1   23508388   23531222     58       3  1199124       6.1687   3.4437e-10
10236        1   23625953   23681143     28       2  1199124       1.3009     0.096644
80818        1   23675941   23706357     47       5  1199124       1.3305     0.091685
6920         1   23697555   23761269     94      12  1199124       6.0019   9.7497e-10
55616        1   23745056   23820750     71       6  1199124       7.6975   6.9389e-15
1870         1   23822920   23867712     55       8  1199124       3.5058   0.00022763
3399         1   23874421   23896285     27       6  1199124       1.1238      0.13056
6135         1   24008269   24032915     24       4  1199124       1.6547     0.048991
6924         1   24059856   24098549     15       4  1199124        3.131   0.00087115
57095        1   24094876   24124722      8       3  1199124       1.7778      0.03772
11313        1   24107275   24132029      7       2  1199124       1.6464     0.049838
2582         1   24112089   24137294     13       2  1199124       1.4502     0.073504
3155         1   24118367   24175110     38       2  1199124       0.7847      0.21631
2517         1   24161567   24204859     89       4  1199124       1.7296     0.041851
1269         1   24187005   24295549    199      11  1199124       3.4042   0.00033173
55629        1   24276301   24299952      2       1  1199124     -0.41683       0.6616
10772        1   24282935   24316953      4       2  1199124      -1.0721      0.85817
127294       1   24372531   24448665    168      16  1199124     -0.24757      0.59777
58985        1   24436261   24479783     59      10  1199124    -0.043071      0.51718
163702       1   24470647   24523765    135      16  1199124      0.42635      0.33493
57822        1   24635812   24700972     72      14  1199124      -1.0122      0.84428
90529        1   24673489   24751587    115      10  1199124      0.14392      0.44278
57185        1   24732245   24809473    127       9  1199124      0.32616      0.37215
11123        1   24818841   24873510     91       9  1199124      0.40559      0.34252
400746       1   24872567   24945819    218      26  1199124      0.61381      0.26967
10250        1   24959594   25009772     23       3  1199124      0.78154      0.21724
25932        1   25061760   25180815     62       3  1199124       2.2036     0.013775
864          1   25216002   25301648    152      20  1199124       3.1912   0.00070854
25949        1   25538767   25569013      2       1  1199124       6.1094        5e-10
57035        1   25558740   25584010      3       1  1199124       6.1094        5e-10
6007         1   25588884   25666936      4       2  1199124       6.3725   9.3004e-11
23585        1   25654789   25698852     15       2  1199124       6.1094        5e-10
6006         1   25677853   25757363     65       2  1199124       6.3473   1.0958e-10
55219        1   25747388   25836700     86       2  1199124       6.1094        5e-10
26119        1   25860071   25905377     58       7  1199124       7.7866   3.4417e-15
57134        1   25933959   26121258    136      16  1199124       3.8804   5.2138e-05
57190        1   26116667   26154713     63       4  1199124       3.4817   0.00024908
56181        1   26136397   26169433     49       2  1199124       3.5726   0.00017675
79000        1   26148414   26195939     70       2  1199124       3.4129   0.00032138
164091       1   26177975   26212461     31       3  1199124       2.7858    0.0026702
3925         1   26200670   26243368     37       2  1199124       2.9926    0.0013829
5051         1   26276258   26336366     87       4  1199124       5.0154   2.6456e-07
2134         1   26338266   26372955     41       4  1199124       5.3622   4.1097e-08
7780         1   26354513   26383439     38       3  1199124       5.2719   6.7523e-08
84676        1   26367792   26404142     63       4  1199124       7.4339   5.2736e-14
149420       1   26427656   26462039     56       1  1199124       6.9665   1.6245e-12
79927        1   26475511   26499119     41       6  1199124       6.2668   1.8424e-10
51042        1   26486388   26507364     41       5  1199124       5.6397   8.5153e-09
10256        1   26493981   26526375     67       8  1199124        5.796   3.3951e-09
378807       1   26507119   26539033     64      11  1199124       5.7271   5.1084e-09
64793        1   26550644   26615529    156      10  1199124       2.9121    0.0017951
83442        1   26596213   26618013     60       6  1199124       3.2718   0.00053426
91544        1   26598773   26654756    143       9  1199124       2.8452    0.0022195
1043         1   26634411   26657014     64       8  1199124        2.869    0.0020589
55057        1   26638350   26690621    144      16  1199124         3.74   9.2028e-05
257101       1   26678125   26711023     88      11  1199124        3.891   4.9921e-05
79727        1   26727269   26766219     50       8  1199124       5.5702   1.2725e-08
79947        1   26748773   26807797     52       7  1199124       7.7787   3.6637e-15
3151         1   26788902   26813133     23       4  1199124       7.2103   2.7905e-13
6195         1   26846249   26911520     91      11  1199124       6.9527   1.7921e-12
101928728    1   27008623   27032896      8       2  1199124       6.1094        5e-10
8289         1   27012522   27118601     56       3  1199124       6.8795   3.0037e-12
55650        1   27103739   27134894      4       2  1199124       6.3805   8.8269e-11
84243        1   27143201   27194092     25       3  1199124        6.453   5.4845e-11
2810         1   27179633   27200947     13       2  1199124       7.6925   7.2164e-15
54707        1   27195872   27226869     19       2  1199124       7.8242   2.5535e-15
63906        1   27206979   27236962     15       2  1199124       7.8163     2.72e-15
8431         1   27227975   27250567     13       2  1199124       6.8037    5.097e-12
10726        1   27238187   27283362     16       3  1199124        7.956   8.8818e-16
126695       1   27266047   27296901     10       2  1199124       6.1094        5e-10
388610       1   27310189   27337377      4       2  1199124       4.7048   1.2705e-06
115572       1   27321511   27349333      4       2  1199124       2.7189     0.003275
6548         1   27415300   27491621     46       2  1199124       3.0582    0.0011133
23038        1   27551007   27645124     49       6  1199124      0.57797      0.28164
84065        1   27638636   27672891     27       5  1199124       1.1076      0.13401
84958        1   27658483   27690423     31       6  1199124       1.8168     0.034624
9064         1   27671670   27703558     23       5  1199124       2.2736     0.011496
8547         1   27685601   27711315     17       4  1199124       2.7028    0.0034381
388611       1   27695596   27719823     10       3  1199124       2.3897     0.008432
2827         1   27709148   27732318      6       2  1199124       2.2388     0.012584
10163        1   27720734   27826678     62       1  1199124       2.2799     0.011306
27245        1   27850756   27940463      9       4  1199124      0.97165      0.16561
2268         1   27928800   27971727     13       4  1199124       2.2902     0.011006
2537         1   27982572   28008724     20       3  1199124       3.1698   0.00076268
199870       1   28042490   28099426     59       1  1199124       2.4432    0.0072797
23673        1   28089694   28160963     39       2  1199124       1.6174     0.052893
5511         1   28147252   28188183     22       2  1199124      0.75476       0.2252
9473         1   28189055   28223196     57       7  1199124       1.7241     0.042344
6118         1   28208035   28251255     89       5  1199124        2.106     0.017603
27293        1   28251456   28295663    103       8  1199124       3.5296   0.00020809
55113        1   28276504   28304604     29       7  1199124       4.7697   9.2261e-07
2140         1   28286855   28425173    135       9  1199124       4.7499   1.0177e-06
5724         1   28463677   28530447     30       3  1199124       1.2153      0.11213
22826        1   28516789   28569542     70       2  1199124       1.3231     0.092898
93974        1   28552602   28574616     40       1  1199124       1.0821      0.13961
83667        1   28575963   28619002     35       2  1199124       2.3526    0.0093211
54797        1   28645513   28672478     20       2  1199124       1.8941     0.029109
65979        1   28686093   28836881    221       2  1199124       1.9921     0.023177
1104         1   28822455   28875708     32       2  1199124       1.9069     0.028265
54952        1   28869529   28915057     29       2  1199124       1.8919     0.029254
115273       1   28908712   28931098      6       2  1199124       1.5349     0.062406
6883         1   28919608   28985416     28       2  1199124        1.329     0.091928
10691        1   28985234   29052115     49       3  1199124      0.71946      0.23593
51441        1   29053133   29106287     39       2  1199124      0.77747      0.21844
4985         1   29128654   29200208    123      13  1199124       3.0111    0.0013015
2035         1   29203603   29456558    222      16  1199124       3.0067    0.0013205
399474       1   29435937   29460421     27       3  1199124       2.4978    0.0062489
6429         1   29464250   29518637     61       7  1199124       2.7354     0.003115
51102        1   29509385   29567460     79       7  1199124       1.6442     0.050072
10076        1   29553028   29663325    152      18  1199124       1.1267      0.12994
4146         1   31174124   31206432    103       9  1199124      0.42891      0.33399
7805         1   31195315   31240683     69      15  1199124     -0.33799      0.63231
9672         1   31332313   31391480     85      21  1199124       1.3225     0.092999
9698         1   31394353   31548838    124       7  1199124      0.16903      0.43289
79570        1   31642592   31722734    219      15  1199124       2.5043    0.0061349
9410         1   31722415   31779644     89       4  1199124     -0.22055      0.58728
51538        1   31759832   31848569    128       5  1199124     0.034852       0.4861
2170         1   31828100   31855923     32       4  1199124      0.64823      0.25842
347735       1   31872412   31917527    108       8  1199124     -0.37727      0.64701
64129        1   32032086   32063290     35       8  1199124       1.4918     0.067875
3061         1   32073290   32103214     31       2  1199124    0.0013604      0.49946
553115       1   32085463   32120838     32       2  1199124     -0.11461      0.54562
1307         1   32107848   32179768     82      10  1199124      -1.0019      0.84181
576          1   32182718   32240494     29       5  1199124     -0.71741      0.76344
90853        1   32246023   32291630     51       8  1199124       2.3461    0.0094852
8073         1   32362022   32413988     22       3  1199124        2.399    0.0082208
10657        1   32469295   32536460     12       2  1199124    -0.020269      0.50809
55116        1   32528503   32578467     31       2  1199124      0.74149       0.2292
23633        1   32563644   32652169     48       2  1199124      0.78175      0.21718
200081       1   32635293   32673886     25       2  1199124      0.54321      0.29349
79140        1   32656202   32680991     18       3  1199124      0.34038      0.36678
55721        1   32661236   32684288     15       3  1199124      0.16991      0.43254
149069       1   32664695   32691797     22       3  1199124      0.48975      0.31215
56063        1   32670040   32697954     23       2  1199124      0.61373       0.2697
8668         1   32677971   32707205     29       2  1199124      0.80024      0.21179
84734        1   32702818   32724461     24       2  1199124      0.92193      0.17828
3932         1   32706840   32761766     24       4  1199124      0.42539      0.33528
3065         1   32747708   32809227      5       3  1199124     0.055184        0.478
